system:index,district,split,lon,lat,treecover2000,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,loss_any_2001_2024,loss_first_year,label_train_period,label_test_period,defo,label,risk_baseline,risk_logreg,risk_rf,warn_top5_rf,warn_top10_rf,label_hansen_loss_any
000000000000000000e2_0,KBang,test,108.32093315951369,14.294798874892551,87,1156,15.068646,3418.022238861769,2701.695657495224,0,0,0,0,0.0,,0.47200465715570133,0.1418587838631117,0.1770879558595113,0,0,0
000000000000000000f1_0,KBang,test,108.39935536974065,14.257609972106811,87,1057,33.152378,3431.17944631353,2736.309887341469,0,0,0,0,0.0,,0.36806390095145974,0.17367651084673702,0.11752603878442557,0,0,0
00000000000000000104_0,KBang,test,108.53329338808298,14.121785754018852,87,945,36.413868,3335.206618718803,2843.7770705979806,0,0,0,0,0.0,,0.3568285677138119,0.19451952023232683,0.19262128675691625,0,0,0
00000000000000000025_0,KBang,test,108.5190108874088,14.358399033217852,88,896,0.95730853,3057.4028005301952,2452.323266195249,0,0,0,0,0.0,,0.5835402131551269,0.37579204711973635,0.2086679500802275,0,0,0
00000000000000000021_0,KBang,test,108.32497756416916,14.409067798488154,88,885,13.537776,3774.6228857189417,2999.919869753144,1,2014,1,0,0.0,,0.6449127235452249,0.45239275588670064,0.6680864565988176,0,0,1
00000000000000000078_0,KBang,test,108.50823324016262,14.206406114710097,89,733,14.505019,3132.610942572356,2663.5936415282367,1,2016,1,0,0.0,,0.548491051422299,0.5306611576204088,0.7503633619890161,0,0,1
0000000000000000004c_0,KBang,test,108.65537465672423,14.143073502448,89,663,3.412787,2995.274595141411,2606.076333417646,0,0,0,0,0.0,,0.6233097867334451,0.522016665412789,0.28334413414454196,0,0,0
0000000000000000004f_0,KBang,test,108.60686855546486,14.22392146364803,89,678,6.3535385,2921.3837886452675,2499.82747799868,0,0,0,0,0.0,,0.5813022803738926,0.5535426586523237,0.24933436971260814,0,0,0
000000000000000000c9_0,KBang,test,108.49421828555164,14.073007647595206,89,963,6.6308265,3222.151947184233,2767.6180477493767,0,0,0,0,0.0,,0.5586029212284571,0.1933300964836953,0.20375932881534328,0,0,0
00000000000000000008_0,KBang,test,108.53733779273848,14.36352254032826,89,887,7.9058957,3057.4028005301952,2452.323266195249,0,0,0,0,0.0,,0.5357360517957096,0.3946312948298376,0.29801231034913356,0,0,0
00000000000000000044_0,KBang,test,108.58396215335328,14.253837572615598,89,652,9.24751,3002.574410483241,2569.066161002828,0,0,0,0,0.0,,0.584749053459174,0.5753897268273042,0.3931743687004069,0,0,0
000000000000000000ae_0,KBang,test,108.61791820787528,14.178915756715597,89,645,11.931128,2827.968597881496,2459.472389055322,0,0,0,0,0.0,,0.5280851269862616,0.5016232308137947,0.17561775789189155,0,0,0
0000000000000000010b_0,KBang,test,108.6437899121874,14.15412315485844,89,665,9.195146,2827.968597881496,2459.472389055322,0,0,0,0,0.0,,0.5431077292207565,0.5110391237600275,0.21066679953343548,0,0,0
0000000000000000014a_0,KBang,test,108.31581411150432,14.34330943525299,89,1160,11.936399,3590.371814221144,2839.256492314795,0,0,0,0,0.0,,0.5386438453101322,0.15481544273258244,0.11422619333919448,0,0,0
00000000000000000099_0,KBang,test,108.51038698597144,14.11936000304578,89,658,10.321937,3335.206618718803,2843.7770705979806,0,0,0,0,0.0,,0.6449456328450679,0.5896816828198056,0.3429792345813227,0,0,0
00000000000000000118_0,KBang,test,108.42657372257086,14.203440812509552,89,742,16.933722,3484.5955844521523,2837.824403122823,0,0,0,0,0.0,,0.6036189590375787,0.5509381748152246,0.42771573583170897,0,0,0
00000000000000000030_0,KBang,test,108.48721303779668,14.12070665156392,89,895,22.224787,3364.3139811381698,2879.1407314955827,0,0,0,0,0.0,,0.49020536249140856,0.26274658472079726,0.21382323293893252,0,0,0
0000000000000000009e_0,KBang,test,108.47777757996758,14.178380664589184,89,654,6.7225695,3179.5106303691864,2674.302724357361,0,0,0,0,0.0,,0.6400169340510427,0.6328594074997291,0.4195287050464862,0,0,0
0000000000000000005f_0,KBang,test,108.45433162662856,14.152236955112835,89,772,13.41696,3179.5106303691864,2674.302724357361,0,0,0,0,0.0,,0.5552725958458916,0.3628322084349168,0.39843403695494506,0,0,0
0000000000000000013c_0,KBang,test,108.4408606823461,14.42092454818927,89,1018,10.030163,3056.5912619680166,2430.7695342178336,0,0,0,0,0.0,,0.47877796230357544,0.22388831884024885,0.38754179366836616,0,0,0
000000000000000000d5_0,KBang,test,108.56563524802364,14.332799334070014,89,999,9.297934,3139.498244166374,2607.9216171444064,0,0,0,0,0.0,,0.5087113132091501,0.21184493540231142,0.21836672200848858,0,0,0
0000000000000000002e_0,KBang,test,108.58288305089836,14.23955507194141,89,665,23.669968,2988.904823511839,2527.354326276477,0,0,0,0,0.0,,0.4665174455370747,0.6526640653133143,0.3041466784303838,0,0,0
00000000000000000179_0,KBang,test,108.43789538014558,14.352472887917822,89,937,18.310871,3307.1987401247025,2646.067406310553,0,0,0,0,0.0,,0.49500236532838593,0.3543137616239036,0.4013934247530534,0,0,0
0000000000000000001d_0,KBang,test,108.3263242126873,14.44113765326454,89,942,20.036118,3774.6228857189417,2999.919869753144,0,0,0,0,0.0,,0.5830494704506309,0.44857856911613303,0.26398802514029635,0,0,0
000000000000000000e4_0,KBang,test,108.42145467456152,14.2376688721958,89,839,20.485197,3484.5955844521523,2837.824403122823,0,0,0,0,0.0,,0.5475273386658638,0.461196614363237,0.2826006623180585,0,0,0
00000000000000000074_0,KBang,test,108.63920595630444,14.158435105577125,89,642,24.151539,2827.968597881496,2459.472389055322,0,0,0,0,0.0,,0.4344596229426641,0.4374880701909889,0.16256754531205997,0,0,0
0000000000000000009a_0,KBang,test,108.55943709755935,14.136607805920503,89,631,24.43157,2848.0301147326827,2458.056594692424,0,0,0,0,0.0,,0.4400358370436085,0.5805810223635062,0.12719020248221363,0,0,0
000000000000000000b6_0,KBang,test,108.61657155935715,14.494227710406866,89,848,8.750452,3348.708837583661,2705.416131240571,0,0,0,0,0.0,,0.6043602531045187,0.39202549903690537,0.2734334842407213,0,0,0
0000000000000000015d_0,KBang,test,108.57937819747036,14.184306809889216,89,552,30.408056,2894.3183166086674,2468.456626371072,0,0,0,0,0.0,,0.42840754838247797,0.7896962473969654,0.18486331594407615,0,0,0
00000000000000000028_0,KBang,test,108.42819237625326,14.25195137286999,89,707,31.96991,3954.77065885067,3193.707802749039,1,2012,1,0,0.0,,0.6020114445780242,0.6931832658456479,0.8010799865064311,0,1,1
000000000000000000a2_0,KBang,test,108.38938481978514,14.406370042350824,89,1365,33.52107,3230.138293027878,2568.9875608114658,0,0,0,0,0.0,,0.25191168999537045,0.049127137096787475,0.01164774862407532,0,0,0
00000000000000000139_0,KBang,test,108.39396877566806,14.262461474052962,89,1198,50.027927,3431.17944631353,2736.309887341469,0,0,0,0,0.0,,0.22842082533818237,0.12209789611385684,0.04238266297939039,0,0,0
0000000000000000009d_0,KBang,test,108.61603200812968,14.30450187878485,90,820,2.9399202,2904.3306356593966,2447.77248901683,1,2015,1,0,0.0,,0.5633824296289215,0.38191717244478707,0.47471035618954377,0,0,1
000000000000000000d4_0,KBang,test,108.33575521141532,14.23685731580408,90,1506,4.6804457,3513.8358694799244,2786.476151139564,0,0,0,0,0.0,,0.47426243460624007,0.024816429956244883,0.05971734243037534,0,0,0
000000000000000000bb_0,KBang,test,108.3901919170758,14.38346364023927,90,980,18.800964,3472.4521907940507,2724.966069398068,0,0,0,0,0.0,,0.5173189858220015,0.3415883108830102,0.13045068907145613,0,0,0
00000000000000000058_0,KBang,test,108.45055922713736,14.540847611920642,90,1204,9.49398,3149.501667529345,2511.764387397868,0,0,0,0,0.0,,0.4491387798922115,0.1172653344512367,0.07087648712581843,0,0,0
00000000000000000062_0,KBang,test,108.45379653450216,14.196163559590326,90,851,7.6108336,3179.5106303691864,2674.302724357361,1,2018,1,0,0.0,,0.5783234040054315,0.32309083821314033,0.6483402776454439,0,0,1
00000000000000000129_0,KBang,test,108.39828072638674,14.498807207188753,90,1195,8.015498,3139.124945908785,2478.474790363861,0,0,0,0,0.0,,0.4609982827272763,0.11597828751782943,0.1803027333970456,0,0,0
000000000000000000df_0,KBang,test,108.66669631429892,14.155202257313375,90,657,9.863229,2859.5566610470414,2490.159314288234,1,2009,1,0,0.0,,0.5500205036632541,0.5292833725875616,0.560747312691152,0,0,1
00000000000000000134_0,KBang,test,108.38291912325764,14.490455310915648,90,1157,15.694386,3139.124945908785,2478.474790363861,0,0,0,0,0.0,,0.41382238686928635,0.14308510764750626,0.19331363653232664,0,0,0
00000000000000000127_0,KBang,test,108.58827410407196,14.55216926949534,90,969,9.107856,3182.7490888275206,2585.4666109299883,0,0,0,0,0.0,,0.5316760992697541,0.2702348049097903,0.16347139971278113,0,0,0
0000000000000000005e_0,KBang,test,108.4729305371225,14.076780047086425,90,724,4.2431355,3222.151947184233,2767.6180477493767,0,0,0,0,0.0,,0.6490550230084227,0.49176448578855114,0.4111406890144711,0,0,0
000000000000000000cf_0,KBang,test,108.37806762131147,14.529530413446995,90,1238,15.083577,3205.2258018553257,2562.2362008570512,0,0,0,0,0.0,,0.4084715785141583,0.09516623563341595,0.08661188884914463,0,0,0
0000000000000000000b_0,KBang,test,108.40016692613236,14.394245746586504,90,1046,20.06675,3307.1987401247025,2646.067406310553,1,2013,1,0,0.0,,0.4506380647204461,0.2777220737260586,0.4999629350264467,0,0,1
00000000000000000071_0,KBang,test,108.54353594320274,14.580466724780509,90,1046,9.195146,3497.1619696319103,2845.7789758288777,0,0,0,0,0.0,,0.5765207590094987,0.20924304226020624,0.08266635742483491,0,0,0
0000000000000000004a_0,KBang,test,108.50176308453406,14.535728563911285,90,1068,15.894438,3063.1103956103325,2477.7017693946955,0,0,0,0,0.0,,0.4225618175795246,0.18420517216988164,0.1481203096858558,0,0,0
00000000000000000075_0,KBang,test,108.43439052671756,14.394780838712917,90,939,13.648223,3307.1987401247025,2646.067406310553,1,2008,1,0,0.0,,0.5332562326804668,0.3166583040500325,0.6910586882268255,0,0,1
00000000000000000119_0,KBang,test,108.33360146560652,14.345735186226063,90,890,14.098458,3590.371814221144,2839.256492314795,1,2005,1,0,0.0,,0.6061250528151844,0.5258917357465488,0.5629939493607953,0,0,1
000000000000000000d2_0,KBang,test,108.52682769155548,14.100493546488648,90,1026,20.399591,3335.206618718803,2843.7770705979806,0,0,0,0,0.0,,0.4603512562998994,0.13294415090406864,0.08146238047123458,0,0,0
000000000000000000b0_0,KBang,test,108.41444942680654,14.331452685551875,90,1001,20.253716,3878.7206017300487,3091.2550926978347,0,0,0,0,0.0,,0.5888107436313358,0.34675880421525823,0.08246045145442707,0,0,0
00000000000000000135_0,KBang,test,108.31150216078564,14.33091313432441,90,1213,8.342667,3590.371814221144,2839.256492314795,1,2005,1,0,0.0,,0.5528136551757762,0.15021457564085516,0.3308920104961903,0,0,1
0000000000000000011b_0,KBang,test,108.31204171201313,14.340616138216705,90,1297,27.061087,3590.371814221144,2839.256492314795,0,0,0,0,0.0,,0.3838499601503614,0.08574521892523516,0.023872911115517138,0,0,0
0000000000000000006e_0,KBang,test,108.3163536627318,14.324175432632652,90,1266,34.451992,3590.371814221144,2839.256492314795,0,0,0,0,0.0,,0.33966832181136436,0.08069462539456349,0.03900467536546375,0,0,0
000000000000000000c4_0,KBang,test,108.4176822750703,14.236322223677664,90,826,29.905975,3484.5955844521523,2837.824403122823,0,0,0,0,0.0,,0.48116822945591414,0.5000609881005639,0.32595636093633695,0,0,0
00000000000000000108_0,KBang,test,108.46295552806592,14.387775590957949,90,869,36.343544,3174.5908024162054,2515.3602785260928,0,0,0,0,0.0,,0.35349415442402815,0.5141104347031076,0.17272973648227538,0,0,0
00000000000000000109_0,KBang,test,108.39127101953072,14.273778672526612,90,1499,43.100803,3431.17944631353,2736.309887341469,0,0,0,0,0.0,,0.2039162889708452,0.016109918509397324,0.001319981652707857,0,0,0
00000000000000000168_0,KBang,test,108.41148412460602,14.505277362817306,91,1108,6.036386,2982.197799295187,2381.099704130859,0,0,0,0,0.0,,0.47097413645651565,0.16621147351701976,0.3657971729088104,0,0,0
00000000000000000130_0,KBang,test,108.6313936112588,14.32121013043211,91,810,7.6677647,2904.3306356593966,2447.77248901683,0,0,0,0,0.0,,0.532708880513025,0.4011699326026451,0.2424005805235841,0,0,0
0000000000000000011f_0,KBang,test,108.43843493137302,14.340344133052447,91,866,6.670935,3878.7206017300487,3091.2550926978347,0,0,0,0,0.0,,0.7227794371203451,0.5069457951999169,0.30761989889549,0,0,0
00000000000000000110_0,KBang,test,108.32309136442356,14.391547990449167,91,947,10.583412,3714.876072347164,2911.4369120395304,0,0,0,0,0.0,,0.6436868396553806,0.43464927153062316,0.2234741792791283,0,0,0
000000000000000000a9_0,KBang,test,108.47211898073076,14.098339800679833,91,728,13.7546,3222.151947184233,2767.6180477493767,0,0,0,0,0.0,,0.5805615489815337,0.4748754916025699,0.34054726687675063,0,0,0
0000000000000000001b_0,KBang,test,108.3263242126873,14.26434767379857,91,1237,21.86028,3418.022238861769,2701.695657495224,0,0,0,0,0.0,,0.40613434256037895,0.09712803530436204,0.004590427020878879,0,0,0
000000000000000000fa_0,KBang,test,108.45756893399336,14.551090167040408,91,1221,18.116333,3335.6796343028545,2688.112060570629,0,0,0,0,0.0,,0.42140436339903414,0.09985556862330619,0.021811260354212214,0,0,0
00000000000000000026_0,KBang,test,108.51658513643574,14.303155230266713,91,888,21.968779,3361.179399266839,2766.2203726602984,0,0,0,0,0.0,,0.4990297732537055,0.3889263891708566,0.26682103668270907,0,0,0
