system:index,defo,elevation,rand,slope,treecover2000,.geo,lon,lat,dist_to_nearest_road_m
00000000000000000917,1,781,0.6589010190759218,13,90,"{""type"":""Point"",""coordinates"":[108.49313918309672,14.185925463571618]}",108.49313918309672,14.185925463571618,154.3312195294105
00000000000000000976,1,609,0.0237289857359116,13,90,"{""type"":""Point"",""coordinates"":[108.48829214025162,14.307734727048599]}",108.48829214025162,14.307734727048599,71.94070562746091
00000000000000000baa,1,841,0.4848630947563043,13,90,"{""type"":""Point"",""coordinates"":[108.44975212984667,14.220421069321075]}",108.44975212984667,14.220421069321075,545.4577938365442
00000000000000000887,1,701,0.7100524090710018,14,90,"{""type"":""Point"",""coordinates"":[108.45406408056536,14.367022934655214]}",108.45406408056536,14.367022934655214,479.74858248808926
00000000000000000ab7,1,1169,0.7578646372302142,14,90,"{""type"":""Point"",""coordinates"":[108.39100347346752,14.503926255198106]}",108.39100347346752,14.503926255198106,699.0125210108016
00000000000000000b7d,1,863,0.7339512359417645,14,90,"{""type"":""Point"",""coordinates"":[108.4295390247714,14.309620926794205]}",108.4295390247714,14.309620926794205,2984.044377959185
0000000000000000095d,1,889,0.1080009908660942,15,90,"{""type"":""Point"",""coordinates"":[108.45298497811042,14.141459307866656]}",108.45298497811042,14.141459307866656,1771.8452236897297
00000000000000000b72,1,762,0.7352554614762906,15,90,"{""type"":""Point"",""coordinates"":[108.61872530516597,14.278090623245289]}",108.61872530516597,14.278090623245289,667.6473468422868
00000000000000000bb8,1,1115,0.538469398008827,15,90,"{""type"":""Point"",""coordinates"":[108.39073146830326,14.424429401617274]}",108.39073146830326,14.424429401617274,85.48587393017925
00000000000000000c30,1,803,0.7903760528876205,15,90,"{""type"":""Point"",""coordinates"":[108.43035058116314,14.21368336762932]}",108.43035058116314,14.21368336762932,1437.7993490803221
000000000000000006f8,1,1153,0.2191953294284118,16,90,"{""type"":""Point"",""coordinates"":[108.4295390247714,14.502851611844232]}",108.4295390247714,14.502851611844232,543.960548572227
000000000000000007e0,1,911,0.5495476258813047,16,90,"{""type"":""Point"",""coordinates"":[108.54111019222968,14.452187305674979]}",108.54111019222968,14.452187305674979,824.100409204635
00000000000000000920,1,857,0.485952347701109,16,90,"{""type"":""Point"",""coordinates"":[108.60039839983628,14.415265948952447]}",108.60039839983628,14.415265948952447,1845.8471409268652
00000000000000000923,1,757,0.7255073189455219,16,90,"{""type"":""Point"",""coordinates"":[108.4616088795478,14.255184221133735]}",108.4616088795478,14.255184221133735,255.88115697117306
00000000000000000ad6,1,786,0.1740357428825131,16,90,"{""type"":""Point"",""coordinates"":[108.45271743204721,14.232817370249654]}",108.45271743204721,14.232817370249654,620.8154735821984
00000000000000000af7,1,913,0.3670701218422061,16,90,"{""type"":""Point"",""coordinates"":[108.42064757727083,14.38966179070356]}",108.42064757727083,14.38966179070356,470.90983879655187
00000000000000000b3e,1,794,0.2440346547642307,16,90,"{""type"":""Point"",""coordinates"":[108.45029168107415,14.216648669829862]}",108.45029168107415,14.216648669829862,759.6536728058591
00000000000000000b4f,1,927,0.5914954493483571,16,90,"{""type"":""Point"",""coordinates"":[108.44624727641866,14.198321764500196]}",108.44624727641866,14.198321764500196,2096.921258170906
00000000000000000c7f,1,1076,0.1779071268086292,16,90,"{""type"":""Point"",""coordinates"":[108.44139577447253,14.198861315727664]}",108.44139577447253,14.198861315727664,1121.51899914213
000000000000000006ea,1,770,0.3929560275261828,17,90,"{""type"":""Point"",""coordinates"":[108.45945513373897,14.22122816661175]}",108.45945513373897,14.22122816661175,226.42064121920382
0000000000000000078c,1,885,0.6772037838042602,17,90,"{""type"":""Point"",""coordinates"":[108.51631759037252,14.351665790627143]}",108.51631759037252,14.351665790627143,2289.9846975546498
000000000000000007c8,1,771,0.1045811814965794,17,90,"{""type"":""Point"",""coordinates"":[108.58342260212584,14.31070002924914]}",108.58342260212584,14.31070002924914,236.77638740969854
0000000000000000093c,1,1029,0.3652762641368892,17,90,"{""type"":""Point"",""coordinates"":[108.45433162662856,14.444098496364028]}",108.45433162662856,14.444098496364028,1099.3824797696873
00000000000000000a43,1,1008,0.6261042276330656,17,90,"{""type"":""Point"",""coordinates"":[108.44436107667306,14.407449144805756]}",108.44436107667306,14.407449144805756,290.30077521116954
00000000000000000a98,1,989,0.5999470369893564,17,90,"{""type"":""Point"",""coordinates"":[108.45055922713735,14.19427735984472]}",108.45055922713735,14.19427735984472,1930.1703876195022
00000000000000000702,1,769,0.1826944731752782,18,90,"{""type"":""Point"",""coordinates"":[108.43196477574448,14.224461014875498]}",108.43196477574448,14.224461014875498,493.24988258359
000000000000000007c4,1,908,0.2317910797011855,19,90,"{""type"":""Point"",""coordinates"":[108.4616088795478,14.19481691107219]}",108.4616088795478,14.19481691107219,841.106775941464
00000000000000000828,1,921,0.5155273876813832,19,90,"{""type"":""Point"",""coordinates"":[108.32335891048676,14.37106733931069]}",108.32335891048676,14.37106733931069,665.1906054735259
00000000000000000a5b,1,819,0.3111252311066332,19,90,"{""type"":""Point"",""coordinates"":[108.45541072908351,14.141998859094125]}",108.45541072908351,14.141998859094125,1571.8718546182229
0000000000000000089f,1,921,0.2254363038850888,20,90,"{""type"":""Point"",""coordinates"":[108.5306000910467,14.412840197979369]}",108.5306000910467,14.412840197979369,2160.7840510858864
00000000000000000a62,1,1021,0.4309767464301611,20,90,"{""type"":""Point"",""coordinates"":[108.44813347616429,14.196703110817795]}",108.44813347616429,14.196703110817795,2009.9162314461614
00000000000000000aab,1,651,0.3470810815090631,20,90,"{""type"":""Point"",""coordinates"":[108.61603200812968,14.218262864411209]}",108.61603200812968,14.218262864411209,881.1068535472939
00000000000000000afa,1,677,0.0637362660399786,20,90,"{""type"":""Point"",""coordinates"":[108.49718358775219,14.228233414366706]}",108.49718358775219,14.228233414366706,1799.9007990287862
00000000000000000b31,1,1014,0.3400103682784968,20,90,"{""type"":""Point"",""coordinates"":[108.40555352020492,14.38049833803873]}",108.40555352020492,14.38049833803873,2357.1955220198492
000000000000000008c8,1,737,0.7715939673405257,21,90,"{""type"":""Point"",""coordinates"":[108.43169722968126,14.275936877436479]}",108.43169722968126,14.275936877436479,998.5688771532086
000000000000000008c7,1,776,0.1078524845007703,23,90,"{""type"":""Point"",""coordinates"":[108.43115767845381,14.219881518093606]}",108.43115767845381,14.219881518093606,873.4907203671504
00000000000000000aeb,1,1029,0.3293248537172737,23,90,"{""type"":""Point"",""coordinates"":[108.40555352020492,14.397746140913455]}",108.40555352020492,14.397746140913455,1490.995019185523
000000000000000008e2,1,1028,0.1817747774903758,24,90,"{""type"":""Point"",""coordinates"":[108.31985405705875,14.35139378546289]}",108.31985405705875,14.35139378546289,1040.3286391699576
0000000000000000091a,1,835,0.73982268559424,24,90,"{""type"":""Point"",""coordinates"":[108.4667323866582,14.142805956384798]}",108.4667323866582,14.142805956384798,914.1601404861281
00000000000000000bcc,1,1013,0.698576317850936,24,90,"{""type"":""Point"",""coordinates"":[108.42684572773511,14.408795793323893]}",108.42684572773511,14.408795793323893,507.8702236080608
00000000000000000938,1,1169,0.1717510901923203,25,90,"{""type"":""Point"",""coordinates"":[108.41283077312416,14.501232958161832]}",108.41283077312416,14.501232958161832,199.08225101047236
000000000000000009c5,1,840,0.2943557815628905,25,90,"{""type"":""Point"",""coordinates"":[108.47211898073077,14.241441271687018]}",108.47211898073077,14.241441271687018,562.5456094631284
000000000000000009f3,1,1029,0.749888063589364,25,90,"{""type"":""Point"",""coordinates"":[108.32012606222301,14.35139378546289]}",108.32012606222301,14.35139378546289,1012.4598663548768
0000000000000000081e,1,890,0.5183319842965489,26,90,"{""type"":""Point"",""coordinates"":[108.42226177185218,14.283481676418907]}",108.42226177185218,14.283481676418907,2169.337109513661
00000000000000000931,1,938,0.537006299591311,27,90,"{""type"":""Point"",""coordinates"":[108.53410494447472,14.34384898648046]}",108.53410494447472,14.34384898648046,3082.5073726913824
00000000000000000a4c,1,1033,0.4308120278394077,27,90,"{""type"":""Point"",""coordinates"":[108.32443801294168,14.29830372832056]}",108.32443801294168,14.29830372832056,3300.247061318533
00000000000000000af8,1,852,0.3708476641608745,27,90,"{""type"":""Point"",""coordinates"":[108.46376708445767,14.195356462299653]}",108.46376708445767,14.195356462299653,619.9458121439764
00000000000000000960,1,760,0.3102908370845921,29,90,"{""type"":""Point"",""coordinates"":[108.44274688209173,14.247906968214519]}",108.44274688209173,14.247906968214519,882.9283136723724
00000000000000000c58,1,702,0.0419595833120802,30,90,"{""type"":""Point"",""coordinates"":[108.45244542688296,14.260575274307355]}",108.45244542688296,14.260575274307355,175.47586349922776
0000000000000000086a,1,1076,0.1286489413097553,33,90,"{""type"":""Point"",""coordinates"":[108.4195684748159,14.36810203711015]}",108.4195684748159,14.36810203711015,2328.304821701506
00000000000000000bf0,1,846,0.5082641404338001,34,90,"{""type"":""Point"",""coordinates"":[108.44867302739175,14.209910968138102]}",108.44867302739175,14.209910968138102,540.0468988554323
00000000000000000a80,1,840,0.2863569168582413,36,90,"{""type"":""Point"",""coordinates"":[108.44651928158292,14.36864158833762]}",108.44651928158292,14.36864158833762,329.7727294103327
00000000000000000752,1,1060,0.1450054987983736,2,91,"{""type"":""Point"",""coordinates"":[108.42361287947138,14.4268506934893]}",108.42361287947138,14.4268506934893,834.6565926849407
00000000000000000a52,1,754,0.6129679339215028,2,91,"{""type"":""Point"",""coordinates"":[108.50850078622584,14.332531788006808]}",108.50850078622584,14.332531788006808,205.0495783120409
000000000000000006f3,1,742,0.1737044087940054,6,91,"{""type"":""Point"",""coordinates"":[108.53518404692966,14.24548121724144]}",108.53518404692966,14.24548121724144,2194.6244466578896
00000000000000000952,1,760,0.1525731939524995,6,91,"{""type"":""Point"",""coordinates"":[108.50041643601593,14.3387299384711]}",108.50041643601593,14.3387299384711,1901.9970278565393
00000000000000000788,1,1061,0.3927420444527015,8,91,"{""type"":""Point"",""coordinates"":[108.42172667972578,14.376725938547512]}",108.42172667972578,14.376725938547512,1446.3595122540921
000000000000000007be,1,911,0.1706731246341686,10,91,"{""type"":""Point"",""coordinates"":[108.51119854236318,14.352200882753557]}",108.51119854236318,14.352200882753557,1940.2903339921952
00000000000000000ba6,1,730,0.1743893286314691,11,91,"{""type"":""Point"",""coordinates"":[108.47427718564062,14.19293071132658]}",108.47427718564062,14.19293071132658,146.62031647898948
00000000000000000a5e,1,625,0.3835711372215461,12,91,"{""type"":""Point"",""coordinates"":[108.48882723237801,14.285635422227719]}",108.48882723237801,14.285635422227719,921.7596550540003
00000000000000000697,1,1217,0.7327528579332693,13,91,"{""type"":""Point"",""coordinates"":[108.43088567328955,14.531149067129395]}",108.43088567328955,14.531149067129395,1884.4471144214633
00000000000000000991,1,948,0.506522646658162,13,91,"{""type"":""Point"",""coordinates"":[108.40851882240547,14.392359546840893]}",108.40851882240547,14.392359546840893,1670.7898971416146
0000000000000000075d,1,735,0.56930465004244,14,91,"{""type"":""Point"",""coordinates"":[108.448945032556,14.319595935850762]}",108.448945032556,14.319595935850762,1009.5112467026912
0000000000000000079c,1,761,0.3935082095107896,16,91,"{""type"":""Point"",""coordinates"":[108.45433162662857,14.234164018767792]}",108.45433162662857,14.234164018767792,549.883839029852
00000000000000000704,1,1146,0.0305317348947982,17,91,"{""type"":""Point"",""coordinates"":[108.39423632173127,14.496653461379937]}",108.39423632173127,14.496653461379937,420.9849852666914
00000000000000000922,1,724,0.3200184216487355,17,91,"{""type"":""Point"",""coordinates"":[108.45271743204722,14.365948291301335]}",108.45271743204722,14.365948291301335,358.70867959415625
00000000000000000a4d,1,1011,0.3024838201974091,17,91,"{""type"":""Point"",""coordinates"":[108.44840548132855,14.196975115982058]}",108.44840548132855,14.196975115982058,1968.9773692199017
00000000000000000b10,1,1171,0.5297801234354894,17,91,"{""type"":""Point"",""coordinates"":[108.3802213671203,14.50096541209862]}",108.3802213671203,14.50096541209862,167.09448563375364
000000000000000006ee,1,612,0.4071149629844917,19,91,"{""type"":""Point"",""coordinates"":[108.51146608842637,14.250332719187591]}",108.51146608842637,14.250332719187591,319.2802899958744
0000000000000000095f,1,983,0.5009501106550077,24,91,"{""type"":""Point"",""coordinates"":[108.31850740854061,14.37888414345738]}",108.31850740854061,14.37888414345738,1342.8245826870934
00000000000000000a4e,1,735,0.7230708260983107,25,91,"{""type"":""Point"",""coordinates"":[108.45244542688296,14.365408740073867]}",108.45244542688296,14.365408740073867,358.56137971266713
00000000000000000bbc,1,910,0.1416494201820338,25,91,"{""type"":""Point"",""coordinates"":[108.44166777963679,14.220421069321077]}",108.44166777963679,14.220421069321077,391.88056673158985
00000000000000000a20,1,753,0.2793961381523163,1,92,"{""type"":""Point"",""coordinates"":[108.45487117785603,14.237129320968336]}",108.45487117785603,14.237129320968336,687.9518167333307
0000000000000000085c,1,994,0.1099442926704924,3,92,"{""type"":""Point"",""coordinates"":[108.49421828555164,14.482098955541492]}",108.49421828555164,14.482098955541492,847.4917352144299
00000000000000000be5,1,629,0.0581297285777345,5,92,"{""type"":""Point"",""coordinates"":[108.58396215335328,14.241441271687018]}",108.58396215335328,14.241441271687018,148.18986823074943
00000000000000000aa8,1,677,0.3253932216013334,7,92,"{""type"":""Point"",""coordinates"":[108.61576000296542,14.255456226298001]}",108.61576000296542,14.255456226298001,367.529128783437
00000000000000000849,1,686,0.6625503118520443,8,92,"{""type"":""Point"",""coordinates"":[108.48478728682359,14.176222459679321]}",108.48478728682359,14.176222459679321,276.09827087141076
00000000000000000959,1,730,0.3270949859174299,8,92,"{""type"":""Point"",""coordinates"":[108.47535628809555,14.270278278199651]}",108.47535628809555,14.270278278199651,185.70124066248093
0000000000000000098f,1,1015,0.2163147323841473,8,92,"{""type"":""Point"",""coordinates"":[108.40555352020492,14.412840197979369]}",108.40555352020492,14.412840197979369,322.37135412199103
000000000000000006b7,1,654,0.4489837727311392,10,92,"{""type"":""Point"",""coordinates"":[108.48721303779668,14.241980822914485]}",108.48721303779668,14.241980822914485,111.66039430648348
00000000000000000838,1,645,0.0016506904752634,10,92,"{""type"":""Point"",""coordinates"":[108.48640148140495,14.240901720459552]}",108.48640148140495,14.240901720459552,126.30189479717299
00000000000000000b95,1,843,0.2076858272727008,10,92,"{""type"":""Point"",""coordinates"":[108.53410494447472,14.353551990372754]}",108.53410494447472,14.353551990372754,42.53065256201457
