system:index,B11,B12,B2,B3,B4,B8,NBR,NDVI,elev,label,rand,slope,.geo
000000000000000005f2,1524.0,709.0,401.0,571.0,413.0,3048.0,0.62257123,0.7613407,883,1,0.7207017891797898,18.999569,"{""type"":""Point"",""coordinates"":[108.32968191578054,13.914678346490504]}"
00000000000000000327,2512.0,1396.0,470.0,675.0,734.0,2653.0,0.31044704,0.5665781,884,1,0.551208859413739,9.242977,"{""type"":""Point"",""coordinates"":[108.32698861874425,13.917104097463579]}"
0000000000000000032a,2015.0,1168.0,387.0,576.0,533.0,2581.0,0.3769005,0.657675,884,1,0.14069482476308048,7.490981,"{""type"":""Point"",""coordinates"":[108.330221467008,13.915757448945438]}"
000000000000000004dc,2280.5,1228.0,472.0,627.0,653.5,3014.0,0.4210278,0.64362645,884,1,0.6313356703970266,6.0265613,"{""type"":""Point"",""coordinates"":[108.32752371087068,13.910638400936087]}"
0000000000000000055b,2685.5,1950.0,714.0,946.5,1125.5,2034.0,0.021084337,0.2875455,884,1,0.3523800360646886,11.9214,"{""type"":""Point"",""coordinates"":[108.31270165896903,13.870484195949803]}"
00000000000000000570,2486.0,1415.0,485.0,691.0,725.0,2692.0,0.31093255,0.57565117,884,1,0.4477690422692334,5.003043,"{""type"":""Point"",""coordinates"":[108.32671661358,13.917104097463579]}"
000000000000000003f4,3063.0,1814.0,581.0,829.0,665.0,3112.0,0.2634998,0.6478687,885,1,0.76838254823539,18.457245,"{""type"":""Point"",""coordinates"":[108.37522717394043,13.992293459426785]}"
00000000000000000590,2624.0,2017.0,558.0,736.0,898.0,1899.0,-0.03013279,0.35788345,885,1,0.5759252196858734,22.386065,"{""type"":""Point"",""coordinates"":[108.34181067064593,13.925188447673477]}"
000000000000000005cf,1830.0,898.0,457.0,589.0,487.0,3325.0,0.5747099,0.7444911,885,1,0.2529418016309575,2.085706,"{""type"":""Point"",""coordinates"":[108.33372186133495,13.916836551400372]}"
0000000000000000042a,1836.5,1717.0,524.5,593.5,813.0,1353.5,-0.11838463,0.24948072,886,1,0.12478177268731672,19.602388,"{""type"":""Point"",""coordinates"":[108.33102856429868,13.913871249199834]}"
00000000000000000359,2426.0,1581.5,670.5,784.5,877.5,2156.0,0.15371238,0.42146036,888,1,0.2581050788393272,13.912151,"{""type"":""Point"",""coordinates"":[108.34719726471849,14.141593080898259]}"
00000000000000000498,2825.0,2045.0,689.0,857.0,962.0,2499.0,0.09991197,0.4440913,888,1,0.5901400482181994,13.791635,"{""type"":""Point"",""coordinates"":[108.32429086260692,13.874796146668485]}"
000000000000000005b1,3054.0,1894.5,555.5,750.5,916.0,2780.5,0.18951872,0.504396,888,1,0.004017329629996569,6.7366457,"{""type"":""Point"",""coordinates"":[108.32510241899865,13.916297000172905]}"
000000000000000004a4,2612.0,1584.0,505.0,625.0,818.0,2140.0,0.14930183,0.44692358,889,1,0.735276351978525,15.207041,"{""type"":""Point"",""coordinates"":[108.32617706235253,13.916564546236112]}"
000000000000000005ea,2689.5,1716.5,520.5,735.5,841.5,2617.0,0.2077997,0.51337284,889,1,0.23880242272597563,11.286845,"{""type"":""Point"",""coordinates"":[108.33264721798109,13.91387124919983]}"
00000000000000000606,1567.0,772.0,416.0,577.0,437.0,2946.0,0.584723,0.74164945,890,1,0.3681180383191529,13.648223,"{""type"":""Point"",""coordinates"":[108.3286028133256,13.914678346490504]}"
00000000000000000346,2473.5,1588.5,560.0,736.5,852.5,2258.0,0.17405434,0.4518566,891,1,0.09173920504545197,16.820976,"{""type"":""Point"",""coordinates"":[108.31297366413327,13.870484195949803]}"
00000000000000000371,2298.5,1405.0,533.5,707.5,746.0,2162.0,0.21222316,0.4869326,891,1,0.05043984639066523,21.026522,"{""type"":""Point"",""coordinates"":[108.33507296895415,14.174470032965315]}"
00000000000000000538,2060.5,1714.5,488.5,606.0,772.0,1602.0,-0.0339213,0.34962088,891,1,0.7797200471952977,11.936265,"{""type"":""Point"",""coordinates"":[108.33022146700802,13.9144108004273]}"
0000000000000000057b,2144.0,1315.0,485.0,629.0,733.0,2435.0,0.29866666,0.5372475,891,1,0.19449133296828536,9.6167145,"{""type"":""Point"",""coordinates"":[108.38897012338717,13.983669557989419]}"
000000000000000005ee,3384.0,2138.5,599.0,749.0,1032.5,2584.0,0.09433563,0.42900595,891,1,0.36198597030357615,8.596414,"{""type"":""Point"",""coordinates"":[108.32536996506187,13.916297000172905]}"
000000000000000003cd,2656.0,1501.0,519.5,699.5,622.0,3207.5,0.36242965,0.67515343,892,1,0.23622596742540636,19.408512,"{""type"":""Point"",""coordinates"":[108.36148422449371,13.956179199994926]}"
000000000000000004f6,1733.0,884.0,628.0,793.0,802.0,2995.0,0.5442124,0.57756126,892,1,0.5115571940523749,1.9104071,"{""type"":""Point"",""coordinates"":[108.32375131137947,13.921148502119054]}"
0000000000000000061c,2274.0,1579.0,527.0,656.0,820.0,1761.0,0.054491017,0.36458737,892,1,0.7536569203226837,22.792494,"{""type"":""Point"",""coordinates"":[108.33480096378989,14.168543887665285]}"
000000000000000003cf,1872.0,1055.5,458.0,617.0,539.0,2677.5,0.43450308,0.6648531,893,1,0.3320231390890336,10.143042,"{""type"":""Point"",""coordinates"":[108.32941436971734,13.916836551400372]}"
000000000000000004b3,2510.0,1598.0,485.0,672.0,802.0,2840.0,0.2798558,0.55958265,893,1,0.06304042756148831,14.973695,"{""type"":""Point"",""coordinates"":[108.32402331654373,13.916024995008643]}"
000000000000000005be,1910.5,1867.0,555.5,670.5,920.5,1392.0,-0.14575022,0.20389189,893,1,0.5481040675881712,6.533903,"{""type"":""Point"",""coordinates"":[108.33183566158937,13.913871249199834]}"
000000000000000005ed,3328.0,2277.0,617.0,785.0,1094.0,2465.0,0.03964572,0.38522056,893,1,0.12225002940390384,15.221477,"{""type"":""Point"",""coordinates"":[108.32510241899865,13.916024995008645]}"
0000000000000000031a,2321.0,1784.5,544.0,713.0,789.0,2179.0,0.09953324,0.46832883,894,1,0.104852081498498,10.268472,"{""type"":""Point"",""coordinates"":[108.33237521281681,13.91387124919983]}"
00000000000000000331,1964.0,1047.0,485.0,631.0,637.0,3033.0,0.4867647,0.65286106,894,1,0.32718927704563117,7.29476,"{""type"":""Point"",""coordinates"":[108.32590951628931,13.91117795216355]}"
0000000000000000038e,2496.0,1793.0,507.0,706.0,937.0,2470.0,0.15880835,0.44995597,894,1,0.18486532787692578,18.210047,"{""type"":""Point"",""coordinates"":[108.32321176015198,13.915757448945438]}"
000000000000000003d0,2049.5,1143.0,512.5,732.0,801.0,3014.0,0.4500842,0.58007866,894,1,0.3480171603543941,7.490958,"{""type"":""Point"",""coordinates"":[108.3345334177267,13.913064151909158]}"
000000000000000004df,2181.0,1371.0,484.5,580.5,649.5,1968.5,0.178919,0.5038197,894,1,0.7285927632565095,17.081573,"{""type"":""Point"",""coordinates"":[108.27820605321955,14.170430087410892]}"
00000000000000000611,1968.0,841.5,332.5,600.0,288.5,3497.5,0.6121226,0.8475964,894,1,0.020917981390563334,17.799025,"{""type"":""Point"",""coordinates"":[108.3399244709003,14.175821140584508]}"
000000000000000003e3,1878.0,973.0,397.0,557.0,626.0,2213.0,0.38920277,0.55899966,895,1,0.66756648240963,26.027721,"{""type"":""Point"",""coordinates"":[108.3445039676822,14.149949436272419]}"
000000000000000004d0,2002.0,1249.0,526.0,652.0,627.0,2338.0,0.30359632,0.57706577,895,1,0.5437823481253093,5.8633947,"{""type"":""Point"",""coordinates"":[108.32968191578054,13.917104097463579]}"
00000000000000000356,3407.0,2098.0,576.0,699.0,1027.0,2458.0,0.07901668,0.41061693,896,1,0.5133562889542067,11.936278,"{""type"":""Point"",""coordinates"":[108.32698861874425,13.916024995008645]}"
00000000000000000423,1903.5,1121.5,472.0,580.0,673.5,2293.5,0.3431918,0.5460061,897,1,0.6568770410785312,13.260242,"{""type"":""Point"",""coordinates"":[108.32994946184375,13.914138795263039]}"
0000000000000000042b,2949.0,1937.0,579.0,708.0,982.0,2177.0,0.058337383,0.37828428,897,1,0.6305291038634635,17.4667,"{""type"":""Point"",""coordinates"":[108.32617706235253,13.916297000172904]}"
00000000000000000575,3342.0,2037.0,575.0,701.0,991.0,2356.0,0.07261553,0.4078279,897,1,0.4387134334439201,20.398502,"{""type"":""Point"",""coordinates"":[108.32671661358,13.916297000172905]}"
00000000000000000460,2871.5,1712.5,623.0,846.5,826.5,3074.0,0.28444585,0.5762082,898,1,0.7463454283390154,13.534558,"{""type"":""Point"",""coordinates"":[108.3428853139998,14.173934940838901]}"
000000000000000004ed,2211.0,1260.5,472.0,697.5,634.0,2935.5,0.3991897,0.6447682,898,1,0.08903679338983361,20.400158,"{""type"":""Point"",""coordinates"":[108.32752371087066,13.914678346490504]}"
0000000000000000050f,1489.0,671.0,444.0,580.0,428.0,3059.0,0.6402145,0.7545168,898,1,0.10697191778831294,16.642967,"{""type"":""Point"",""coordinates"":[108.32779571603493,13.914678346490504]}"
000000000000000005e2,3456.0,2069.0,556.0,702.0,1037.0,2427.0,0.07962634,0.4012702,898,1,0.6310163197194039,14.492833,"{""type"":""Point"",""coordinates"":[108.32725616480748,13.916024995008645]}"
000000000000000004d1,1624.5,735.5,405.5,596.5,368.0,3595.0,0.66031635,0.8142821,899,1,0.6019129432480507,6.7967877,"{""type"":""Point"",""coordinates"":[108.31782516607943,13.914410800427298]}"
00000000000000000628,2021.0,920.0,553.0,693.0,667.0,3163.0,0.549351,0.6516971,899,1,0.5606300593889711,9.294373,"{""type"":""Point"",""coordinates"":[108.32563751112507,13.91117795216355]}"
0000000000000000041f,2145.0,1086.0,638.0,743.0,691.0,3086.0,0.4793864,0.63410115,900,1,0.43249030020716117,7.903876,"{""type"":""Point"",""coordinates"":[108.32536996506187,13.91117795216355]}"
00000000000000000474,2785.0,1934.0,579.0,787.0,955.0,2498.0,0.12725632,0.4468578,900,1,0.5650891050597471,17.92301,"{""type"":""Point"",""coordinates"":[108.32429086260692,13.910098849708616]}"
