system:index,defo,elevation,rand,slope,treecover2000,.geo
00000000000000000773,1,642,0.5570692179506804,20,95,"{""type"":""Point"",""coordinates"":[108.47239098589503,14.150890306594697]}"
0000000000000000072f,1,692,0.7513654859807294,21,95,"{""type"":""Point"",""coordinates"":[108.61737865664782,14.254105118678806]}"
00000000000000000848,1,974,0.22720120880268102,22,95,"{""type"":""Point"",""coordinates"":[108.4438215254456,14.384542742694206]}"
0000000000000000091b,1,957,0.4818895728180125,22,95,"{""type"":""Point"",""coordinates"":[108.4408606823461,14.382924089011805]}"
00000000000000000acf,1,743,0.019246348778145017,22,95,"{""type"":""Point"",""coordinates"":[108.45568273424777,14.282135027900768]}"
00000000000000000807,1,763,0.06228890946398968,23,95,"{""type"":""Point"",""coordinates"":[108.45406408056536,14.233896472704586]}"
00000000000000000ad3,1,800,0.564694578258096,24,95,"{""type"":""Point"",""coordinates"":[108.56374904827801,14.320670579204643]}"
00000000000000000ba4,1,947,0.10127973583650007,24,95,"{""type"":""Point"",""coordinates"":[108.45406408056536,14.189158311835365]}"
00000000000000000751,1,1249,0.048327414251126855,26,95,"{""type"":""Point"",""coordinates"":[108.37779561614722,14.51147551328159]}"
00000000000000000997,1,1140,0.5272447977788192,26,95,"{""type"":""Point"",""coordinates"":[108.42172667972578,14.506624011335447]}"
00000000000000000a2d,1,568,0.08593383226695661,27,95,"{""type"":""Point"",""coordinates"":[108.54730834269397,14.177569108197462]}"
000000000000000009c7,1,1040,0.515993962579098,28,95,"{""type"":""Point"",""coordinates"":[108.42684572773511,14.407716690868961]}"
000000000000000008f4,1,691,0.36561305330892024,35,95,"{""type"":""Point"",""coordinates"":[108.4705047861494,14.303694781494178]}"
000000000000000008a6,1,977,0.4171127048397265,40,95,"{""type"":""Point"",""coordinates"":[108.34033916729828,14.385349839984878]}"
000000000000000006fd,1,702,0.17020225323802296,44,95,"{""type"":""Point"",""coordinates"":[108.46511373297581,14.308546283440327]}"
000000000000000008ff,1,609,0.6481005715885049,4,96,"{""type"":""Point"",""coordinates"":[108.52979299375602,14.236322223677663]}"
000000000000000006ab,1,734,0.4117421550715741,5,96,"{""type"":""Point"",""coordinates"":[108.47319808318571,14.269466721807927]}"
00000000000000000708,1,640,0.20962534801160992,8,96,"{""type"":""Point"",""coordinates"":[108.4950253828423,14.196435564754589]}"
00000000000000000aaa,1,944,0.6157355413010497,8,96,"{""type"":""Point"",""coordinates"":[108.49880224143459,14.360557238127717]}"
00000000000000000c2f,1,866,0.11285828576374757,8,96,"{""type"":""Point"",""coordinates"":[108.62061150491155,14.377805041002444]}"
00000000000000000a4a,1,849,0.5495614710082799,9,96,"{""type"":""Point"",""coordinates"":[108.50823324016261,14.344388537707923]}"
000000000000000007ff,1,1061,0.6894234782059977,10,96,"{""type"":""Point"",""coordinates"":[108.42630617650767,14.430627552081567]}"
00000000000000000793,1,756,0.7789075950138353,11,96,"{""type"":""Point"",""coordinates"":[108.4532569832747,14.235782672450197]}"
00000000000000000b58,1,1125,0.19010564374272787,11,96,"{""type"":""Point"",""coordinates"":[108.40771172511478,14.45110820322004]}"
00000000000000000c1f,1,523,0.057194801506159965,12,96,"{""type"":""Point"",""coordinates"":[108.60067040500054,14.215297562210663]}"
00000000000000000c39,1,1065,0.6470083221054184,13,96,"{""type"":""Point"",""coordinates"":[108.42684572773511,14.431974200599708]}"
00000000000000000b82,1,1087,0.6298985685750539,14,96,"{""type"":""Point"",""coordinates"":[108.40663262265987,14.445989155210686]}"
00000000000000000c28,1,697,0.758052246587038,20,96,"{""type"":""Point"",""coordinates"":[108.540303094939,14.127711899318882]}"
00000000000000000902,1,797,0.25762341440859415,22,96,"{""type"":""Point"",""coordinates"":[108.45001967590987,14.217188221057327]}"
00000000000000000c5c,1,982,0.3259075715695864,0,97,"{""type"":""Point"",""coordinates"":[108.51173809359062,14.466197801184906]}"
0000000000000000074f,1,731,0.10348863457683077,2,97,"{""type"":""Point"",""coordinates"":[108.54434304049343,14.239822618004617]}"
00000000000000000805,1,709,0.6823790457852735,2,97,"{""type"":""Point"",""coordinates"":[108.61468090051048,14.269466721807927]}"
00000000000000000bce,1,792,0.7317431489157808,2,97,"{""type"":""Point"",""coordinates"":[108.45487117785603,14.255991318424412]}"
000000000000000007d0,1,1092,0.04872203884870041,3,97,"{""type"":""Point"",""coordinates"":[108.40366732045932,14.418226792051934]}"
00000000000000000827,1,658,0.5790698304803136,3,97,"{""type"":""Point"",""coordinates"":[108.59905175131814,14.23874351554968]}"
000000000000000008d8,1,1128,0.2007797777747352,3,97,"{""type"":""Point"",""coordinates"":[108.41984047998017,14.499346758416223]}"
00000000000000000c6b,1,739,0.15969913647294653,3,97,"{""type"":""Point"",""coordinates"":[108.520361995028,14.261654376762293]}"
0000000000000000088e,1,731,0.556662360184494,4,97,"{""type"":""Point"",""coordinates"":[108.62519100169347,14.26003572307989]}"
000000000000000009f8,1,811,0.4629658145331207,4,97,"{""type"":""Point"",""coordinates"":[108.57911065140713,14.31824482823157]}"
00000000000000000b9c,1,1215,0.5451612370078158,4,97,"{""type"":""Point"",""coordinates"":[108.38695906881206,14.52359980904591]}"
00000000000000000684,1,829,0.10825260784966628,5,97,"{""type"":""Point"",""coordinates"":[108.61414580838407,14.306660083694718]}"
000000000000000006cd,1,1032,0.42657075181244264,5,97,"{""type"":""Point"",""coordinates"":[108.50149553847088,14.493688159179401]}"
000000000000000006d3,1,754,0.32601760297125737,5,97,"{""type"":""Point"",""coordinates"":[108.50742614287194,14.33091313432441]}"
00000000000000000a6d,1,973,0.199418588851779,5,97,"{""type"":""Point"",""coordinates"":[108.42226177185219,14.27000627303539]}"
00000000000000000ae5,1,735,0.11830094138814728,5,97,"{""type"":""Point"",""coordinates"":[108.52736724278296,14.257342426043607]}"
00000000000000000b4e,1,790,0.3129305055561883,5,97,"{""type"":""Point"",""coordinates"":[108.62276970982144,14.27270402917273]}"
00000000000000000c52,1,814,0.35254972525297024,5,97,"{""type"":""Point"",""coordinates"":[108.61414580838407,14.302883225102446]}"
00000000000000000c7b,1,898,0.4397628010405842,5,97,"{""type"":""Point"",""coordinates"":[108.48398018953291,14.33495307987883]}"
00000000000000000698,1,738,0.2924164476379395,6,97,"{""type"":""Point"",""coordinates"":[108.61872530516597,14.272164477945257]}"
000000000000000006c4,1,770,0.4916867184567906,6,97,"{""type"":""Point"",""coordinates"":[108.45783648005659,14.258417069397487]}"
0000000000000000070c,1,659,0.14797083867020655,6,97,"{""type"":""Point"",""coordinates"":[108.49071343212363,14.206406114710092]}"
00000000000000000b0e,1,1149,0.1548555675211125,6,97,"{""type"":""Point"",""coordinates"":[108.44004912595437,14.530337510737672]}"
00000000000000000b41,1,780,0.7761430378346909,6,97,"{""type"":""Point"",""coordinates"":[108.4516383295923,14.238208423423274]}"
00000000000000000b7f,1,1097,0.0704738724942614,6,97,"{""type"":""Point"",""coordinates"":[108.42927147870819,14.462697406857952]}"
00000000000000000c1c,1,821,0.46386022692819906,6,97,"{""type"":""Point"",""coordinates"":[108.61818575393848,14.298571274383766]}"
0000000000000000075e,1,1093,0.7691145285103583,7,97,"{""type"":""Point"",""coordinates"":[108.40016692613236,14.41957789967113]}"
000000000000000007b7,1,738,0.1838345729323031,7,97,"{""type"":""Point"",""coordinates"":[108.5268276915555,14.258149523334282]}"
0000000000000000086c,1,1167,0.16986017026702105,7,97,"{""type"":""Point"",""coordinates"":[108.38911727372192,14.479945209732676]}"
000000000000000008bd,1,796,0.6041252318541435,7,97,"{""type"":""Point"",""coordinates"":[108.56725390170604,14.306120532467249]}"
000000000000000008e4,1,685,0.21892629195370905,7,97,"{""type"":""Point"",""coordinates"":[108.61710665148355,14.243327471432627]}"
000000000000000008fa,1,1032,0.4649504642477943,7,97,"{""type"":""Point"",""coordinates"":[108.50149553847086,14.493955705242605]}"
0000000000000000091d,1,1140,0.1078486436422873,7,97,"{""type"":""Point"",""coordinates"":[108.44058867718184,14.50069340693436]}"
00000000000000000989,1,699,0.7012510415103543,7,97,"{""type"":""Point"",""coordinates"":[108.4850548328868,14.216109118602393]}"
000000000000000009da,1,964,0.3617323324343926,7,97,"{""type"":""Point"",""coordinates"":[108.49933733356099,14.471321308295314]}"
00000000000000000a46,1,749,0.11619840343061238,7,97,"{""type"":""Point"",""coordinates"":[108.61980440762089,14.27000627303539]}"
00000000000000000a4f,1,817,0.41039523388889565,7,97,"{""type"":""Point"",""coordinates"":[108.56563524802364,14.295877977347482]}"
00000000000000000af6,1,694,0.4904543766581855,7,97,"{""type"":""Point"",""coordinates"":[108.5977051028,14.262729020116168]}"
00000000000000000bdb,1,685,0.2554662075337579,7,97,"{""type"":""Point"",""coordinates"":[108.5979726488632,14.26704097083485]}"
00000000000000000c33,1,1000,0.32578462808236863,7,97,"{""type"":""Point"",""coordinates"":[108.44382152544559,14.385349839984878]}"
000000000000000009b7,1,784,0.716339777282411,8,97,"{""type"":""Point"",""coordinates"":[108.47643093144944,14.282674579128228]}"
00000000000000000a72,1,796,0.13207236102847308,8,97,"{""type"":""Point"",""coordinates"":[108.57911065140713,14.308546283440327]}"
00000000000000000b2b,1,971,0.635648807963658,8,97,"{""type"":""Point"",""coordinates"":[108.50041643601593,14.470781757067847]}"
00000000000000000b3f,1,1071,0.061157429484365644,8,97,"{""type"":""Point"",""coordinates"":[108.45837603128403,14.427662249881026]}"
00000000000000000bca,1,682,0.603761254039931,8,97,"{""type"":""Point"",""coordinates"":[108.5109265371989,14.198589310563404]}"
0000000000000000065d,1,1033,0.3122525037977453,9,97,"{""type"":""Point"",""coordinates"":[108.4710443373769,14.444910052755754]}"
00000000000000000725,1,1127,0.2939457917972288,9,97,"{""type"":""Point"",""coordinates"":[108.3934292244406,14.488029559942579]}"
00000000000000000729,1,819,0.7359005646844006,9,97,"{""type"":""Point"",""coordinates"":[108.56536324285938,14.300997025356844]}"
00000000000000000821,1,1199,0.6034072271883018,9,97,"{""type"":""Point"",""coordinates"":[108.38749862003951,14.503658709134903]}"
0000000000000000083b,1,1108,0.1373365047060502,9,97,"{""type"":""Point"",""coordinates"":[108.44867302739175,14.502312060616763]}"
00000000000000000918,1,714,0.7355741018842507,9,97,"{""type"":""Point"",""coordinates"":[108.61522045173795,14.27270402917273]}"
00000000000000000a69,1,1060,0.73095066431135,9,97,"{""type"":""Point"",""coordinates"":[108.42172667972578,14.429008898399168]}"
00000000000000000b28,1,715,0.6034296501922641,9,97,"{""type"":""Point"",""coordinates"":[108.49772313897964,14.212064713946917]}"
00000000000000000bcf,1,981,0.651321610316711,9,97,"{""type"":""Point"",""coordinates"":[108.51038698597144,14.47293550287666]}"
00000000000000000657,1,731,0.39000376006825277,10,97,"{""type"":""Point"",""coordinates"":[108.4295390247714,14.220688615384278]}"
000000000000000006c6,1,744,0.7439040533898688,10,97,"{""type"":""Point"",""coordinates"":[108.46349507929341,14.27216447794526]}"
000000000000000006d5,1,755,0.6397595265119566,10,97,"{""type"":""Point"",""coordinates"":[108.594200249372,14.319595935850762]}"
000000000000000006e9,1,806,0.7271043656654558,10,97,"{""type"":""Point"",""coordinates"":[108.57506624675166,14.32121013043211]}"
0000000000000000074c,1,772,0.314669037552625,10,97,"{""type"":""Point"",""coordinates"":[108.45756893399337,14.258417069397487]}"
0000000000000000075c,1,1083,0.7093598852296018,10,97,"{""type"":""Point"",""coordinates"":[108.4095979248604,14.372146441765622]}"
00000000000000000783,1,972,0.759724761595185,10,97,"{""type"":""Point"",""coordinates"":[108.46942568369447,14.386428942439814]}"
000000000000000007cc,1,704,0.2471869480252833,10,97,"{""type"":""Point"",""coordinates"":[108.52574858910054,14.243327471432627]}"
0000000000000000084a,1,894,0.7973819991877151,10,97,"{""type"":""Point"",""coordinates"":[108.5187433413456,14.354898638890894]}"
000000000000000008ae,1,1190,0.26971670814244686,10,97,"{""type"":""Point"",""coordinates"":[108.39073146830326,14.50985685959919]}"
000000000000000008dc,1,895,0.01351732692521368,10,97,"{""type"":""Point"",""coordinates"":[108.55970464362254,14.426043596198625]}"
000000000000000008f0,1,829,0.21297452961672292,10,97,"{""type"":""Point"",""coordinates"":[108.47185143466754,14.241708817750226]}"
00000000000000000a0a,1,750,0.35479959571806063,10,97,"{""type"":""Point"",""coordinates"":[108.52817434007362,14.255184221133739]}"
00000000000000000ade,1,783,0.3753534635661404,10,97,"{""type"":""Point"",""coordinates"":[108.53437249053793,14.132023850037566]}"
00000000000000000c18,1,1039,0.36742203588593936,10,97,"{""type"":""Point"",""coordinates"":[108.40447887685104,14.395052843877176]}"
00000000000000000c65,1,783,0.5346276642677776,10,97,"{""type"":""Point"",""coordinates"":[108.4532569832747,14.227698322240299]}"
00000000000000000c67,1,1139,0.1027293890983918,10,97,"{""type"":""Point"",""coordinates"":[108.39423632173127,14.488836657233247]}"
00000000000000000973,1,747,0.15422337961004506,11,97,"{""type"":""Point"",""coordinates"":[108.51415938546266,14.270545824262861]}"
00000000000000000ab3,1,781,0.36656676314195225,11,97,"{""type"":""Point"",""coordinates"":[108.45406408056536,14.224461014875494]}"
00000000000000000b2e,1,1003,0.3043601624648612,11,97,"{""type"":""Point"",""coordinates"":[108.45541072908351,14.42388985038981]}"
00000000000000000b54,1,755,0.160740262775793,11,97,"{""type"":""Point"",""coordinates"":[108.594200249372,14.319863481913973]}"
00000000000000000be4,1,1169,0.3180314607396989,11,97,"{""type"":""Point"",""coordinates"":[108.40043447219556,14.488836657233247]}"
00000000000000000c5a,1,723,0.7162981350191352,11,97,"{""type"":""Point"",""coordinates"":[108.48855968631482,14.18376725866175]}"
0000000000000000065e,1,822,0.7923904858082526,12,97,"{""type"":""Point"",""coordinates"":[108.45137078352907,14.213950913692525]}"
00000000000000000663,1,856,0.10432305619593152,12,97,"{""type"":""Point"",""coordinates"":[108.4850548328868,14.328487383351336]}"
000000000000000008da,1,1164,0.5393557840083869,12,97,"{""type"":""Point"",""coordinates"":[108.42495952798951,14.49772810473382]}"
00000000000000000965,1,730,0.6632063720145895,12,97,"{""type"":""Point"",""coordinates"":[108.46322753323018,14.302615679039244]}"
00000000000000000aae,1,1245,0.416550468728879,12,97,"{""type"":""Point"",""coordinates"":[108.37698851885655,14.508510211081054]}"
00000000000000000667,1,1145,0.11695272287264191,13,97,"{""type"":""Point"",""coordinates"":[108.42037557210656,14.50689155739865]}"
000000000000000007e1,1,791,0.18677809099065346,13,97,"{""type"":""Point"",""coordinates"":[108.45891558251151,14.304234332721645]}"
00000000000000000825,1,1141,0.3140709905644946,13,97,"{""type"":""Point"",""coordinates"":[108.39396877566806,14.487757554778314]}"
0000000000000000097f,1,707,0.6123977234153626,13,97,"{""type"":""Point"",""coordinates"":[108.61064095495605,14.284828324937049]}"
000000000000000009ac,1,834,0.4815002438192211,13,97,"{""type"":""Point"",""coordinates"":[108.47077233221262,14.243055466268366]}"
000000000000000009dd,1,787,0.5055533414778417,13,97,"{""type"":""Point"",""coordinates"":[108.45487117785603,14.24763942215131]}"
00000000000000000a1d,1,1060,0.3344169225913146,13,97,"{""type"":""Point"",""coordinates"":[108.3972016239318,14.42092454818927]}"
00000000000000000b22,1,1003,0.5988538228354884,13,97,"{""type"":""Point"",""coordinates"":[108.47643093144944,14.41095399823376]}"
00000000000000000b39,1,753,0.603681978632033,13,97,"{""type"":""Point"",""coordinates"":[108.50149553847086,14.330913134324414]}"
00000000000000000b8e,1,772,0.43399341433860084,13,97,"{""type"":""Point"",""coordinates"":[108.45352452933788,14.224193468812286]}"
00000000000000000892,1,875,0.7376224687205587,14,97,"{""type"":""Point"",""coordinates"":[108.48262908191374,14.345195634998598]}"
00000000000000000847,1,795,0.754059444830152,15,97,"{""type"":""Point"",""coordinates"":[108.48963878876975,14.327140734833199]}"
0000000000000000087d,1,1169,0.12793307232968554,15,97,"{""type"":""Point"",""coordinates"":[108.42253377701644,14.49314860795193]}"
00000000000000000a6e,1,1079,0.13281217515915578,15,97,"{""type"":""Point"",""coordinates"":[108.4098654709236,14.424429401617274]}"
00000000000000000671,1,830,0.22959055848618237,16,97,"{""type"":""Point"",""coordinates"":[108.51551049308183,14.292645129083738]}"
000000000000000006c8,1,1020,0.0989677200996566,16,97,"{""type"":""Point"",""coordinates"":[108.44032113111865,14.405023393832678]}"
