system:index,defo,district,elevation,label_std,label_test_period,label_train_period,lat,lon,loss_any_2001_2024,loss_first_year,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,rand,slope,split,treecover2000,.geo
00000000000000000624_0,0,KBang,628,0,0,0,14.198861315727667,108.49583693923404,0,0,628,11.3665285,3179.5106303691864,2674.3027243573615,0.6011670932205124,11,train,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_0,0,KBang,1132,0,0,0,14.513361713027205,108.43924202866371,0,0,1129,8.099297,2982.197799295187,2381.099704130859,0.27165650389775875,12,train,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce_0,0,KBang,1114,0,0,0,14.509049762308523,108.41417742164228,0,0,1114,10.46141,2982.197799295187,2381.099704130859,0.3971298026543175,10,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bb_0,0,KBang,743,0,0,0,14.238208423423274,108.41148412460602,0,0,743,9.532402,3484.5955844521523,2837.824403122823,0.2935988631266715,10,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217_0,0,KBang,900,0,0,0,14.431974200599708,108.53518404692966,0,0,908,7.22003,3022.832878291607,2439.8191594331984,0.3401711335851302,11,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e0_0,0,KBang,640,0,0,0,14.146038804648542,108.62680965537587,0,0,640,9.385284,2804.7301520854235,2443.1153159725673,0.5845063677101733,12,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0_0,0,KBang,650,0,0,1,14.227426317076038,108.59312114691707,1,2008,650,14.748579,2988.904823511839,2527.354326276477,0.394965819167412,15,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052d_0,0,KBang,855,0,0,0,14.098339800679835,108.49799068504285,0,0,862,13.27337,3222.151947184233,2767.6180477493767,0.3985252334988676,16,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262_0,0,KBang,749,0,0,0,14.141726853929864,108.48478728682359,0,0,744,10.26881,3364.3139811381698,2879.1407314955827,0.033161481213707544,17,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f4_0,0,KBang,645,0,0,0,14.135528703465573,108.56374904827801,0,0,645,16.74727,2848.0301147326827,2458.056594692424,0.793936488597052,17,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f9_0,0,KBang,693,0,0,1,14.219074420802936,108.47454473170384,1,2018,693,16.606943,3116.021737858653,2587.275775269555,0.6621259111830818,17,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ca_0,0,KBang,542,0,0,0,14.1527765063403,108.54919454243958,0,0,542,21.277998,2927.8332602009177,2497.137565198986,0.2739904135289509,21,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017_0,0,KBang,782,0,0,1,14.126904802028207,108.53410494447472,1,2018,792,19.987698,3335.206618718803,2843.7770705979806,0.5070866319762681,22,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_0,0,KBang,1172,0,0,0,14.514975907608552,108.41444942680654,0,0,1172,23.224457,2982.197799295187,2381.099704130859,0.026791680661917727,23,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e7_0,0,KBang,870,0,0,0,14.479133653340948,108.35327501945432,0,0,858,21.655445,3139.124945908785,2478.474790363861,0.08260115308945415,25,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000395_0,0,KBang,948,0,0,0,14.382924089011802,108.31796785731314,0,0,962,34.079014,3714.876072347164,2911.4369120395304,0.48702624831434027,27,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b6_0,0,KBang,1174,0,0,0,14.35381953643596,108.31770031124992,0,0,1189,32.534428,3714.876072347164,2911.4369120395304,0.024757517567499554,31,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d7_0,0,KBang,759,0,0,1,14.134449601010637,108.49287163703349,1,2014,759,31.763992,3364.3139811381698,2879.1407314955827,0.4823774853206957,32,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e6_0,0,KBang,992,0,0,0,14.458653002202476,108.34949816086204,0,0,977,32.668465,3459.4536567032337,2743.57232635276,0.10301148788307202,36,train,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000489_0,0,KBang,883,0,1,0,14.341962786734848,108.33575521141533,1,2024,880,7.6134906,3590.3718142211437,2839.256492314795,0.11714086233479415,3,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060d_0,0,KBang,669,0,0,0,14.25195137286999,108.59016030381758,0,0,666,6.7313657,3002.574410483241,2569.066161002828,0.2630830325360607,5,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350_0,0,KBang,876,0,0,0,14.331720231615085,108.32794286636971,0,0,882,10.570669,3590.3718142211437,2839.256492314795,0.7678249486845967,6,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca_0,0,KBang,877,0,0,0,14.406642047515081,108.59985884860883,0,0,877,7.6706114,3010.9200901687145,2435.0759028388934,0.25725206976455384,8,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ea_0,0,KBang,1009,0,0,0,14.295070880056812,108.3263242126873,0,0,1004,15.223747,3418.0222388617694,2701.695657495224,0.14207724998904692,15,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000305_0,0,KBang,687,0,0,0,14.248178973378776,108.42576662528019,0,0,685,25.059488,3484.5955844521523,2837.824403122823,0.5936674880063413,18,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304_0,0,KBang,570,0,0,0,14.176762010906788,108.5486549912121,0,0,570,25.265368,2927.8332602009177,2497.137565198986,0.1970410452384438,22,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000610_0,0,KBang,630,0,1,0,14.282135027900768,108.44840548132855,1,2019,630,21.861935,3954.77065885067,3193.707802749039,0.5188060015889389,22,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005bc_0,0,KBang,1008,0,0,0,14.471321308295314,108.35677541378126,0,0,1008,22.727785,3139.124945908785,2478.474790363861,0.32665575485193754,23,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fc_0,0,KBang,748,0,0,0,14.24602076846891,108.44166777963677,0,0,748,24.357065,3484.5955844521523,2837.824403122823,0.06903056491373294,24,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1_0,0,KBang,788,0,0,0,14.45299440296565,108.33683431387026,0,0,796,24.152939,3459.4536567032337,2743.57232635276,0.2854219977721023,26,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b_0,0,KBang,592,0,0,0,14.299110825611235,108.47023278098516,0,0,603,26.91838,3299.3934005498886,2718.926994363391,0.46094352668243876,32,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c7_0,0,KBang,870,0,0,0,14.138222000501855,108.48909923754229,0,0,887,28.750639,3364.3139811381698,2879.1407314955827,0.482611283566615,35,train,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063a_0,0,KBang,867,0,0,0,14.407449144805756,108.55000609883129,0,0,867,4.248152,3022.832878291607,2439.8191594331984,0.1105291933325585,4,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f_0,0,KBang,876,0,0,0,14.438439897127205,108.54622924023903,0,0,874,5.4390035,3022.832878291607,2439.8191594331984,0.27396832309415753,5,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019d_0,0,KBang,641,0,0,0,14.116394700845238,108.54191728952034,0,0,653,21.070412,3335.206618718803,2843.7770705979806,0.03281215606696686,19,train,79,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000147_0,0,KBang,688,0,0,1,14.27701597989141,108.54650124540329,1,2001,689,4.8626003,3283.608837634325,2704.4453318488963,0.658350888845997,6,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000476_0,0,KBang,834,0,0,1,14.137686908375441,108.46457418174832,1,2014,834,13.184771,3364.3139811381698,2879.1407314955827,0.15989084223507244,13,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_0,0,KBang,568,0,0,0,14.128791001773813,108.56778899383244,0,0,568,14.442407,2848.0301147326827,2458.056594692424,0.46612942300873594,14,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc_0,0,KBang,782,0,0,0,14.424429401617274,108.3360272165796,0,0,777,9.243191,3774.6228857189417,2999.9198697531438,0.7312257301748192,14,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6_0,0,KBang,998,0,0,0,14.320670579204643,108.33360146560652,0,0,1013,21.019733,3590.3718142211437,2839.256492314795,0.44772474032378096,22,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000404_0,0,KBang,856,0,0,0,14.316630633650224,108.44813347616429,0,0,856,39.07606,3878.7206017300487,3091.2550926978347,0.3950772394738198,39,train,81,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f5_0,0,KBang,666,0,0,0,14.262461474052962,108.59123494717146,0,0,666,2.0863683,3002.574410483241,2569.066161002828,0.5514470224319441,2,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e0_0,0,KBang,615,0,0,0,14.145499253421079,108.56886809628737,0,0,616,3.8203034,2848.0301147326827,2458.056594692424,0.3317934534513799,3,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000449_0,0,KBang,491,0,0,0,14.150350755367226,108.57210094455114,0,0,488,11.407289,2894.3183166086674,2468.4566263710717,0.6412562283215276,5,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040c_0,0,KBang,638,0,0,0,14.2441345687233,108.58450170458076,0,0,638,5.547545,2988.904823511839,2527.354326276477,0.27670368803528334,6,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184_0,0,KBang,633,0,0,0,14.214490464919994,108.57857110017969,0,0,639,6.667241,2988.904823511839,2527.354326276477,0.327444924139047,8,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049f_0,0,KBang,518,0,0,1,14.137954454438647,108.68259746865552,1,2010,518,9.385271,2995.274595141411,2606.076333417646,0.7403779213165848,9,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2_0,0,KBang,720,0,0,0,14.277283525954617,108.60444280449177,0,0,724,7.9451013,2920.2753743231297,2494.9070353260336,0.7885732605110253,10,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fd_0,0,KBang,755,0,1,0,14.184039263826012,108.4748167368681,1,2019,755,9.522756,3179.5106303691864,2674.3027243573615,0.30915952244330924,10,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000564_0,0,KBang,610,0,0,0,14.183227707434284,108.59312114691707,0,0,610,10.322534,2894.3183166086674,2468.4566263710717,0.3680352897264003,10,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a0_0,0,KBang,1110,0,0,0,14.518480761036555,108.43439052671755,0,0,1109,5.547545,2982.197799295187,2381.099704130859,0.15586904418593983,12,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b5_0,0,KBang,813,0,0,0,14.163286607523272,108.44840548132855,0,0,813,15.862489,3298.5777985565364,2757.9068181550247,0.28091589476963885,16,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042a_0,0,KBang,1008,0,0,0,14.289412280819992,108.32686376391476,0,0,1013,16.163984,3418.0222388617694,2701.695657495224,0.13498898435663154,16,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046c_0,0,KBang,655,0,0,0,14.138222000501855,108.54919454243957,0,0,655,21.124956,3335.206618718803,2843.7770705979806,0.6278929272768964,21,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176_0,0,KBang,774,0,0,0,14.197782213272728,108.4117516706692,0,0,774,23.987743,3298.5777985565364,2757.9068181550247,0.14809140280468058,24,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a6_0,0,KBang,698,0,0,0,14.227698322240299,108.48155443855985,0,0,709,23.612404,3116.021737858653,2587.275775269555,0.47103147034248405,24,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000532_0,0,KBang,819,0,0,0,14.459999650720613,108.34383956162523,0,0,802,26.115675,3459.4536567032337,2743.57232635276,0.10949302010693696,25,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000475_0,0,KBang,939,0,0,0,14.220688615384278,108.46942568369447,0,0,961,22.94738,3116.021737858653,2587.275775269555,0.44440249673267873,30,train,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ac_0,0,KBang,871,0,0,1,14.376997943711773,108.33360146560652,1,2017,880,29.005236,3714.876072347164,2911.4369120395304,0.056197367922837915,9,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fe_0,0,KBang,881,0,1,0,14.350586688172218,108.51200563965384,1,2022,890,17.126415,3057.4028005301952,2452.323266195249,0.04449617539273121,10,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133_0,0,KBang,632,0,0,0,14.206138568646887,108.6065965503006,0,0,622,11.93857,2921.3837886452675,2499.82747799868,0.7451234856358074,16,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c5_0,0,KBang,798,0,0,0,14.215837113438129,108.40717217388732,0,0,803,16.670391,3484.5955844521523,2837.824403122823,0.5408264741201975,19,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000556_0,0,KBang,893,0,0,0,14.12070665156392,108.48047533610492,0,0,909,31.052856,3364.3139811381698,2879.1407314955827,0.536977592633041,21,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000534_0,0,KBang,925,0,0,0,14.426043596198625,108.33063616340597,0,0,925,36.14102,3774.6228857189417,2999.9198697531438,0.6086406537779464,36,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000311_0,0,KBang,747,0,0,0,14.285635422227719,108.51955043863626,0,0,749,9.105993,3283.608837634325,2704.4453318488963,0.6684447091444872,3,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000522_0,0,KBang,694,0,0,0,14.224193468812286,108.56051620001428,0,0,691,6.9161263,2988.904823511839,2527.354326276477,0.7346433508784673,4,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000102_0,0,KBang,817,0,0,0,14.094295396024357,108.50176308453406,0,0,816,13.263462,3250.9848297685385,2783.4902848679035,0.7345062405633103,5,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d6_0,0,KBang,838,0,0,0,14.380770343202984,108.57156585242471,0,0,838,4.7245326,3001.057534530759,2400.0190920016626,0.7691718927906632,5,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290_0,0,KBang,987,0,1,0,14.45002910076511,108.45379653450215,1,2022,987,1.914869,3062.020653218031,2418.2485376937757,0.3441093070185779,8,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af_0,0,KBang,1130,0,0,0,14.489376208460714,108.38641951758459,0,0,1130,8.6058235,3139.124945908785,2478.474790363861,0.052729110398164636,9,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000392_0,0,KBang,842,0,0,0,14.386968493667277,108.59042784988078,0,0,843,9.250295,3001.057534530759,2400.0190920016626,0.5175476201847862,10,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ad_0,0,KBang,753,0,0,0,14.212336719111175,108.502842186989,0,0,747,15.722257,3132.6109425723553,2663.5936415282367,0.18528777610124458,10,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c4_0,0,KBang,639,0,0,0,14.1331029524925,108.5287138913011,0,0,641,11.017974,3335.206618718803,2843.7770705979806,0.3223012494266787,15,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000401_0,0,KBang,903,0,1,0,14.387775590957952,108.41633562655215,1,2022,904,16.644012,3307.1987401247025,2646.067406310553,0.44450187091081816,16,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b_0,0,KBang,808,0,0,0,14.067349048358386,108.50526793796209,0,0,796,19.984474,3250.9848297685385,2783.4902848679035,0.341802257812287,17,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000547_0,0,KBang,870,0,0,0,14.237936418259011,108.47346562924889,0,0,870,18.132322,3116.021737858653,2587.275775269555,0.6278624686762666,18,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000420_0,0,KBang,742,0,0,1,14.25249092409746,108.45460363179284,1,2016,736,3.9323614,3299.3934005498886,2718.926994363391,0.4335472370344742,19,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000413_0,0,KBang,590,0,0,0,14.139840654184255,108.53625869028352,0,0,567,29.098885,3335.206618718803,2843.7770705979806,0.4954146678852086,20,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397_0,0,KBang,1363,0,0,0,14.203173266446344,108.38669152274883,0,0,1374,12.963612,3508.178902901709,2811.2432915158697,0.6419546558971186,25,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000411_0,0,KBang,831,0,0,0,14.254644669906272,108.42253377701644,0,0,831,25.124403,3954.77065885067,3193.707802749039,0.24493186692382407,25,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000189_0,0,KBang,887,0,0,1,14.134721606174898,108.45675737760163,1,2018,887,31.63813,3364.3139811381698,2879.1407314955827,0.019164623518390766,32,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038b_0,0,KBang,923,0,0,0,14.141187302702395,108.47131188344008,0,0,900,26.648455,3364.3139811381698,2879.1407314955827,0.5400224627805412,34,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000450_0,0,KBang,850,0,0,0,14.101305102880374,108.51362429333624,0,0,850,36.458424,3335.206618718803,2843.7770705979806,0.1897996167526973,36,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e_0,0,KBang,576,0,0,0,14.228772965594178,108.53033254498351,0,0,576,38.50882,3132.6109425723553,2663.5936415282367,0.5269631704052691,39,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d5_0,0,KBang,1470,0,0,0,14.379958786811263,108.36297356424558,0,0,1493,41.16647,3472.4521907940507,2724.9660693980677,0.638133004031866,39,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000157_0,0,KBang,1457,0,0,0,14.309353380730998,108.31284880930377,0,0,1457,40.739544,3590.3718142211437,2839.256492314795,0.5565884146212189,41,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000372_0,0,KBang,730,0,0,1,14.223386371521617,108.61118050618353,1,2013,729,5.437567,2921.3837886452675,2499.82747799868,0.48503346096842936,5,train,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000495_0,0,KBang,892,0,0,0,14.385621845149142,108.41714272384283,0,0,897,5.799582,3307.1987401247025,2646.067406310553,0.5023786420428827,6,train,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8_0,0,KBang,936,0,0,0,14.326868729668934,108.42576662528019,0,0,941,10.662947,3878.7206017300487,3091.2550926978347,0.27156676316279615,7,train,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c5_0,0,KBang,1106,0,0,0,14.501232958161832,108.42495952798951,0,0,1100,6.2385106,2982.197799295187,2381.099704130859,0.02665399219307585,9,train,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000635_0,0,KBang,656,0,0,1,14.19347026255405,108.4847872868236,1,2018,653,13.577924,3179.5106303691864,2674.3027243573615,0.4330685750076534,9,train,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
