system:index,B11,B12,B2,B3,B4,B8,NBR,NDVI,district,elev,label,label_std,label_test_period,label_train_period,lat,lon,loss_any_2001_2024,loss_first_year,mean_elevation_m,mean_slope_deg,rain_last12m_total_mm,rain_mean_annual_2000_2024_mm,rand,slope,split,treecover2000,.geo
00000000000000000381_0,2297.0,1822.0,614.0,731.0,1020.0,1850.0,0.0076252725,0.2891986,MangYang,844,1,1,1,0,13.904707796535,108.33102856429868,1,2023,844,12.902142,3249.712924260939,2780.606499409189,0.5670675442354347,12.902142,train,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b1_0,2143.0,1214.0,429.5,608.0,606.5,2448.0,0.33697432,0.602881,MangYang,844,1,1,1,0,14.152375187245491,108.33776626599044,0,2023,844,11.032515,3215.896593697369,2610.327498643172,0.29974785669173576,11.032515,train,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005df_0,2328.0,1814.0,577.0,693.0,863.0,2045.0,0.059860066,0.40646493,MangYang,844,1,1,1,0,13.904707796535,108.33076101823546,0,2023,844,12.754429,3249.712924260939,2780.606499409189,0.047892670283663175,12.754429,train,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bc_0,2649.0,1960.0,621.0,829.0,948.0,2308.0,0.08153702,0.41769043,MangYang,845,1,1,1,0,13.905786898989936,108.32510241899865,1,2023,845,13.171974,3249.712924260939,2780.606499409189,0.1371463815368238,13.171974,train,84,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000349_0,2426.5,1284.0,455.5,696.5,597.0,3352.5,0.44613394,0.6976833,MangYang,846,1,1,1,0,14.17500958419278,108.32483041383439,0,2023,846,20.983198,3215.896593697369,2610.327498643172,0.44610373374844636,20.983198,train,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000519_0,2038.0,1194.0,438.5,636.0,552.0,2729.5,0.39135975,0.6635685,MangYang,847,1,1,1,0,14.141325534835053,108.34504351890965,1,2023,847,5.1158957,2872.7254663035274,2386.3307129473314,0.30271209958063516,5.1158957,train,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000625_0,2465.0,1445.0,456.0,699.0,668.0,2810.0,0.32079905,0.6158712,MangYang,847,1,1,1,0,13.930039949619628,108.34612262136459,1,2023,847,10.533236,3249.712924260939,2780.606499409189,0.5388633333837946,10.533236,train,84,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031d_0,2500.0,1783.0,753.0,864.0,988.0,3147.0,0.27667344,0.52212816,MangYang,848,1,1,1,0,13.947827303721823,108.35016256691901,1,2023,848,8.500523,3324.219020557932,2857.4996105179016,0.36887278436210746,8.500523,train,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c5_0,1854.0,970.0,465.0,641.0,517.0,3083.0,0.5213422,0.7127778,MangYang,851,1,1,1,0,13.911985049454223,108.34045956302673,0,2023,851,12.802568,3249.712924260939,2780.606499409189,0.6770443423063344,12.802568,train,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000550_0,2070.0,1711.0,601.0,787.0,912.0,1652.0,-0.01754386,0.28861153,MangYang,851,1,1,1,0,13.910098849708616,108.33345431527175,1,2023,851,3.9884393,3249.712924260939,2780.606499409189,0.2985099779299841,3.9884393,train,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000369_0,2148.0,1577.0,581.5,772.0,856.0,2180.0,0.16050039,0.43610013,MangYang,853,1,1,1,0,13.910098849708616,108.33372186133495,1,2023,853,5.6282086,3249.712924260939,2780.606499409189,0.42608862369205336,5.6282086,train,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035a_0,2438.0,1487.5,491.5,695.5,654.5,3192.5,0.36431623,0.65973485,MangYang,855,1,1,1,0,13.909287293316886,108.33156811552614,1,2023,855,4.7241344,3249.712924260939,2780.606499409189,0.39063478191074874,4.7241344,train,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047a_0,2343.0,1442.0,370.0,637.0,572.0,2505.0,0.26931846,0.6282093,MangYang,855,1,1,1,0,14.077185825282287,108.39112832829701,1,2023,855,10.141147,2899.866533741355,2435.8231804678194,0.37910698744841476,10.141147,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7_0,2267.5,1811.0,552.5,737.5,943.0,2124.5,0.07965951,0.38516706,MangYang,855,1,1,1,0,13.909287293316886,108.33130056946294,1,2023,855,3.7047918,3249.712924260939,2780.606499409189,0.7945184935656607,3.7047918,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e7_0,2995.0,2140.0,557.5,733.5,907.5,2248.0,0.02461258,0.4248138,MangYang,855,1,1,0,0,14.194683138040585,108.2924930129948,0,0,855,11.853007,3237.9550390057266,2606.218266952033,0.7442971392402244,11.853007,train,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b9_0,2638.5,1741.5,550.0,686.5,858.5,2291.0,0.13626783,0.4548341,MangYang,856,1,1,1,0,13.909019747253684,108.33102856429868,1,2023,856,7.333545,3249.712924260939,2780.606499409189,0.31161643840930064,7.333545,train,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045c_0,3228.0,2116.0,602.0,795.0,944.0,2448.0,0.07274321,0.44339624,MangYang,857,1,1,1,0,14.194683138040585,108.29114190537561,1,2023,857,5.51679,3237.9550390057266,2606.218266952033,0.3984512059619989,5.51679,train,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a1_0,2112.5,1667.5,548.5,676.5,843.5,2180.0,0.13320337,0.44203737,MangYang,857,1,1,1,0,13.910638400936085,108.33345431527177,1,2023,857,8.288164,3249.712924260939,2780.606499409189,0.6103032596210463,8.288164,train,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e_0,2788.0,1987.0,673.0,933.0,942.0,2727.0,0.15697922,0.48650858,MangYang,858,1,1,1,0,14.07341342579107,108.39193542558769,1,2023,858,15.810684,2899.866533741355,2435.8231804678194,0.33415027045697177,15.810684,train,80,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fc_0,3544.0,2280.0,564.0,748.0,892.0,2452.0,0.03634827,0.46650717,MangYang,859,1,1,1,0,14.194415591977377,108.29141391053986,1,2023,859,7.6107845,3237.9550390057266,2606.218266952033,0.25735862037554913,7.6107845,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a0_0,2246.0,1173.0,407.0,601.0,528.0,3211.0,0.46487227,0.71757156,MangYang,859,1,1,1,0,14.152642733308697,108.33938491967285,1,2023,856,8.090599,3215.896593697369,2610.327498643172,0.16239128000522696,7.9428716,train,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045d_0,2070.0,1593.0,523.0,691.5,732.0,2515.5,0.2245345,0.5491917,MangYang,860,1,1,1,0,13.909559298481152,108.33102856429868,0,2023,860,15.859669,3249.712924260939,2780.606499409189,0.5952292330921268,15.859669,train,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a5_0,2226.0,1988.0,579.0,636.0,770.0,1562.0,-0.12,0.33962265,MangYang,862,1,1,1,0,13.910905946999291,108.33345431527177,1,2023,862,8.757067,3249.712924260939,2780.606499409189,0.05322365940817497,8.757067,train,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c3_0,2389.5,1506.0,456.5,649.5,648.0,2678.5,0.28020075,0.61040133,MangYang,862,1,1,1,0,13.909287293316888,108.330221467008,1,2023,862,11.936224,3249.712924260939,2780.606499409189,0.5866374958880407,11.936224,train,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000495_0,2231.5,1237.0,489.5,687.5,702.0,2911.0,0.40356797,0.6114033,MangYang,863,1,1,1,0,13.908480196026215,108.33076101823546,0,2023,863,14.635545,3249.712924260939,2780.606499409189,0.19521016694143323,14.635545,train,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062d_0,2329.5,1532.0,483.0,639.5,780.0,2325.5,0.20570317,0.49766544,MangYang,863,1,1,1,0,13.90955929848115,108.3304890130712,0,2023,863,11.936226,3249.712924260939,2780.606499409189,0.1707462096639515,11.936226,train,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000412_0,2368.0,1476.0,418.0,645.0,618.0,2524.0,0.262,0.60662,MangYang,864,1,1,1,0,14.077453371345497,108.39085632313277,1,2023,864,11.818653,2899.866533741355,2435.8231804678194,0.5952069714902348,11.818653,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000506_0,2791.0,1828.0,632.0,814.5,1015.5,2304.5,0.115305506,0.388253,MangYang,864,1,1,1,0,13.880722291968514,108.33291476404429,1,2023,864,14.777479,3107.853968270547,2656.1605346543565,0.35514649172801127,19.29096,train,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000521_0,2226.5,1165.0,610.0,782.0,576.5,2965.0,0.43583536,0.67443174,MangYang,868,1,1,1,0,13.95456500541358,108.36094467326625,1,2023,868,14.777641,3184.0089067523368,2751.616892498231,0.4529597325130721,14.777641,train,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061e_0,3453.0,2661.0,1197.0,1525.0,1777.0,2898.0,0.042633567,0.2397861,MangYang,869,1,1,1,0,13.875603243959157,108.30812216218712,1,2023,869,16.143257,3107.853968270547,2656.1605346543565,0.7732305518948174,16.143257,train,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041d_0,2990.0,1948.0,657.0,942.0,1196.0,2543.0,0.1324872,0.36025676,MangYang,871,1,1,1,0,13.880454745905308,108.33291476404429,1,2023,871,11.174124,3107.853968270547,2656.1605346543565,0.6192186526898014,8.342456,train,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d8_0,2660.0,1619.0,579.0,840.0,893.0,3006.0,0.2998919,0.54193383,MangYang,871,1,1,1,0,14.073680971854282,108.39139587436024,1,2023,871,8.5007515,2899.866533741355,2435.8231804678194,0.5831659203550875,8.5007515,train,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e8_0,2060.5,1338.5,414.0,554.0,568.0,2308.5,0.26597202,0.6050756,MangYang,871,1,1,1,0,14.149949436272419,108.3366871635355,1,2023,871,6.9140368,2872.7254663035274,2386.3307129473314,0.0729392754039202,6.9140368,train,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c4_0,2373.0,1416.5,634.0,807.5,840.0,2772.5,0.32370493,0.5349481,MangYang,872,1,1,1,0,13.95456500541358,108.360672668102,1,2023,872,18.617914,3184.0089067523368,2751.616892498231,0.6853507301310086,18.617914,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000504_0,2789.0,1712.0,629.0,842.0,947.0,2429.0,0.17314658,0.43898106,MangYang,873,1,1,1,0,13.880182740741047,108.33291476404429,1,2023,873,11.876908,3107.853968270547,2656.1605346543565,0.4209017604144236,3.410038,train,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fb_0,2626.5,1550.5,597.0,727.0,779.5,2798.5,0.2869625,0.5642817,MangYang,874,1,1,1,0,13.914950351654765,108.33776626599042,1,2023,874,12.486429,3249.712924260939,2780.606499409189,0.20105449964169253,12.486429,train,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f9_0,2437.5,1445.0,478.5,668.5,702.5,2358.5,0.24017352,0.54099965,MangYang,874,1,1,1,0,13.911985049454223,108.29923071468657,1,2023,874,13.141857,2937.2231726936798,2480.487838212103,0.06841514022642392,13.141857,train,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000592_0,2523.0,1378.0,574.0,764.0,791.0,2269.0,0.2443104,0.48300654,MangYang,876,1,1,1,0,14.182286837112008,108.32914236455308,0,2023,876,20.41006,3215.896593697369,2610.327498643172,0.5819909635689432,20.41006,train,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a6_0,2324.5,1754.5,548.0,687.0,851.5,2199.0,0.112432025,0.44173086,MangYang,877,1,1,1,0,13.914138795263039,108.33102856429868,1,2023,877,12.028028,3249.712924260939,2780.606499409189,0.7166959723359075,12.028028,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003da_0,2467.5,1403.0,461.5,663.5,771.0,2432.0,0.26831812,0.5185763,MangYang,878,1,1,1,0,14.148598328653224,108.34207821670911,1,2023,879,9.894728,2872.7254663035274,2386.3307129473314,0.6143234645219174,10.139935,train,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d5_0,2630.0,2116.0,579.0,724.0,896.0,2376.0,0.057880677,0.45232275,MangYang,878,1,1,1,0,13.909019747253684,108.32483041383439,0,2023,878,14.398838,3249.712924260939,2780.606499409189,0.7094166158782398,14.398838,train,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061b_0,2056.0,1267.5,514.0,686.5,645.0,2558.0,0.33734152,0.59725255,MangYang,878,1,1,1,0,14.174470032965315,108.33480096378989,0,2023,878,29.671917,3215.896593697369,2610.327498643172,0.7115028896662713,29.671917,train,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339_0,1879.0,978.0,366.0,544.0,429.0,2872.0,0.49194804,0.74007875,MangYang,879,1,1,1,0,13.915217897717971,108.32941436971734,0,2023,879,6.9075294,3249.712924260939,2780.606499409189,0.3395542941373716,6.9075294,train,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a4_0,2909.0,1734.0,541.0,661.0,826.0,2295.0,0.1392405,0.47068247,MangYang,879,1,1,0,0,13.916836551400372,108.32698861874425,0,0,879,7.49099,3249.712924260939,2780.606499409189,0.7814242240787274,7.49099,train,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c2_0,2015.5,1136.5,436.0,594.5,548.5,2656.5,0.4007382,0.6577223,MangYang,879,1,1,1,0,13.875063692731691,108.32483041383439,1,2023,879,19.218206,3107.853968270547,2656.1605346543565,0.21204232942032197,19.218206,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b6_0,2981.5,1857.0,506.0,656.5,937.5,2358.0,0.11886121,0.43104234,MangYang,879,1,1,1,0,13.916564546236112,108.32725616480747,0,2023,879,10.139848,3249.712924260939,2780.606499409189,0.5317977964097058,10.139848,train,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000525_0,2130.5,1077.5,646.0,816.0,714.5,3001.5,0.47168425,0.61544675,MangYang,879,1,1,1,0,13.954293000249317,108.36094467326625,1,2023,879,13.923976,3184.0089067523368,2751.616892498231,0.3544214182214259,13.923976,train,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000603_0,1598.5,756.0,429.5,573.5,447.5,2939.0,0.5907984,0.7357153,MangYang,880,1,1,1,0,13.914950351654765,108.32941436971734,0,2023,880,15.207009,3249.712924260939,2780.606499409189,0.6768897052876408,15.207009,train,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000416_0,3087.0,2014.0,655.0,874.0,1150.0,2318.0,0.07017544,0.33679354,MangYang,881,1,1,1,0,14.151024079626296,108.34099911425417,1,2023,881,9.863066,3215.896593697369,2610.327498643172,0.4008672816510239,9.863066,train,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041a_0,2179.0,1102.0,456.0,619.0,550.0,3152.0,0.48189938,0.70286334,MangYang,881,1,1,1,0,13.910905946999291,108.32725616480747,0,2023,881,3.9268272,3249.712924260939,2780.606499409189,0.4757866675803363,3.9268272,train,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a3_0,2854.0,1830.0,539.0,853.0,851.0,2681.0,0.18864997,0.51812005,MangYang,882,1,1,1,0,13.90955929848115,108.32402331654373,0,2023,884,12.754463,3249.712924260939,2780.606499409189,0.552962385814668,11.149849,train,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cc_0,2647.0,1453.0,535.0,694.0,795.0,2629.0,0.28809407,0.5356308,MangYang,882,1,1,1,0,13.917104097463579,108.3264490675168,1,2023,882,4.240758,3249.712924260939,2780.606499409189,0.5888082895438036,4.240758,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046a_0,2785.0,1901.0,668.0,817.5,1019.0,2151.5,0.061813693,0.3571992,MangYang,883,1,1,1,0,13.870212190785542,108.31297366413327,1,2023,883,12.543289,3107.853968270547,2656.1605346543565,0.29351964129489283,12.543289,train,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f2_0,1524.0,709.0,401.0,571.0,413.0,3048.0,0.62257123,0.7613407,MangYang,883,1,1,1,0,13.914678346490504,108.32968191578054,0,2023,883,18.999569,3249.712924260939,2780.606499409189,0.7207017891797898,18.999569,train,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327_0,2512.0,1396.0,470.0,675.0,734.0,2653.0,0.31044704,0.5665781,MangYang,884,1,1,0,0,13.917104097463579,108.32698861874425,0,0,884,9.242977,3249.712924260939,2780.606499409189,0.551208859413739,9.242977,train,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a_0,2015.0,1168.0,387.0,576.0,533.0,2581.0,0.3769005,0.657675,MangYang,884,1,1,1,0,13.915757448945438,108.330221467008,1,2023,884,7.490981,3249.712924260939,2780.606499409189,0.14069482476308048,7.490981,train,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004dc_0,2280.5,1228.0,472.0,627.0,653.5,3014.0,0.4210278,0.64362645,MangYang,884,1,1,1,0,13.910638400936087,108.32752371087068,0,2023,884,6.0265613,3249.712924260939,2780.606499409189,0.6313356703970266,6.0265613,train,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055b_0,2685.5,1950.0,714.0,946.5,1125.5,2034.0,0.021084337,0.2875455,MangYang,884,1,1,1,0,13.870484195949803,108.31270165896902,1,2023,884,11.9214,3107.853968270547,2656.1605346543565,0.3523800360646886,11.9214,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000570_0,2486.0,1415.0,485.0,691.0,725.0,2692.0,0.31093255,0.57565117,MangYang,884,1,1,1,0,13.917104097463579,108.32671661358,1,2023,884,5.003043,3249.712924260939,2780.606499409189,0.4477690422692334,5.003043,train,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f4_0,3063.0,1814.0,581.0,829.0,665.0,3112.0,0.2634998,0.6478687,MangYang,885,1,1,1,0,13.992293459426785,108.37522717394043,0,2023,885,18.457245,3184.0089067523368,2751.616892498231,0.76838254823539,18.457245,train,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000590_0,2624.0,2017.0,558.0,736.0,898.0,1899.0,-0.03013279,0.35788345,MangYang,885,1,1,1,0,13.925188447673477,108.34181067064593,1,2023,885,22.386065,3249.712924260939,2780.606499409189,0.5759252196858734,22.386065,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cf_0,1830.0,898.0,457.0,589.0,487.0,3325.0,0.5747099,0.7444911,MangYang,885,1,1,1,0,13.916836551400372,108.33372186133495,1,2023,885,2.085706,3249.712924260939,2780.606499409189,0.2529418016309575,2.085706,train,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000042a_0,1836.5,1717.0,524.5,593.5,813.0,1353.5,-0.11838463,0.24948072,MangYang,886,1,1,1,0,13.913871249199833,108.33102856429868,1,2023,886,19.602388,3249.712924260939,2780.606499409189,0.12478177268731672,19.602388,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359_0,2426.0,1581.5,670.5,784.5,877.5,2156.0,0.15371238,0.42146036,MangYang,888,1,1,1,0,14.141593080898259,108.34719726471849,1,2023,888,13.912151,2872.7254663035274,2386.3307129473314,0.2581050788393272,13.912151,train,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000498_0,2825.0,2045.0,689.0,857.0,962.0,2499.0,0.09991197,0.4440913,MangYang,888,1,1,1,0,13.874796146668485,108.32429086260692,1,2023,884,15.385429,3107.853968270547,2656.1605346543565,0.5901400482181994,13.791635,train,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b1_0,3054.0,1894.5,555.5,750.5,916.0,2780.5,0.18951872,0.504396,MangYang,888,1,1,1,0,13.916297000172905,108.32510241899865,1,2023,888,6.7366457,3249.712924260939,2780.606499409189,0.004017329629996569,6.7366457,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a4_0,2612.0,1584.0,505.0,625.0,818.0,2140.0,0.14930183,0.44692358,MangYang,889,1,1,1,0,13.916564546236112,108.32617706235253,1,2023,889,15.207041,3249.712924260939,2780.606499409189,0.735276351978525,15.207041,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ea_0,2689.5,1716.5,520.5,735.5,841.5,2617.0,0.2077997,0.51337284,MangYang,889,1,1,1,0,13.91387124919983,108.33264721798109,0,2023,889,11.286845,3249.712924260939,2780.606499409189,0.23880242272597563,11.286845,train,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000606_0,1567.0,772.0,416.0,577.0,437.0,2946.0,0.584723,0.74164945,MangYang,890,1,1,1,0,13.914678346490504,108.3286028133256,1,2023,890,13.648223,3249.712924260939,2780.606499409189,0.3681180383191529,13.648223,train,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346_0,2473.5,1588.5,560.0,736.5,852.5,2258.0,0.17405434,0.4518566,MangYang,891,1,1,1,0,13.870484195949803,108.31297366413327,1,2023,891,16.820976,3107.853968270547,2656.1605346543565,0.09173920504545197,16.820976,train,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000371_0,2298.5,1405.0,533.5,707.5,746.0,2162.0,0.21222316,0.4869326,MangYang,891,1,1,1,0,14.174470032965315,108.33507296895415,0,2023,891,21.026522,3215.896593697369,2610.327498643172,0.05043984639066523,21.026522,train,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000538_0,2060.5,1714.5,488.5,606.0,772.0,1602.0,-0.0339213,0.34962088,MangYang,891,1,1,1,0,13.9144108004273,108.330221467008,0,2023,891,11.936265,3249.712924260939,2780.606499409189,0.7797200471952977,11.936265,train,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057b_0,2144.0,1315.0,485.0,629.0,733.0,2435.0,0.29866666,0.5372475,MangYang,891,1,1,1,0,13.983669557989419,108.38897012338717,1,2023,891,9.6167145,3184.0089067523368,2751.616892498231,0.19449133296828536,9.6167145,train,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ee_0,3384.0,2138.5,599.0,749.0,1032.5,2584.0,0.09433563,0.42900595,MangYang,891,1,1,1,0,13.916297000172905,108.32536996506187,1,2023,891,8.596414,3249.712924260939,2780.606499409189,0.36198597030357615,8.596414,train,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cd_0,2656.0,1501.0,519.5,699.5,622.0,3207.5,0.36242965,0.67515343,MangYang,892,1,1,1,0,13.956179199994926,108.36148422449371,1,2023,892,19.408512,3184.0089067523368,2751.616892498231,0.23622596742540636,19.408512,train,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f6_0,1733.0,884.0,628.0,793.0,802.0,2995.0,0.5442124,0.57756126,MangYang,892,1,1,1,0,13.921148502119054,108.32375131137947,1,2023,892,1.9104071,3249.712924260939,2780.606499409189,0.5115571940523749,1.9104071,train,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061c_0,2274.0,1579.0,527.0,656.0,820.0,1761.0,0.054491017,0.36458737,MangYang,892,1,1,1,0,14.168543887665285,108.33480096378989,0,2023,892,22.792494,3215.896593697369,2610.327498643172,0.7536569203226837,22.792494,train,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cf_0,1872.0,1055.5,458.0,617.0,539.0,2677.5,0.43450308,0.6648531,MangYang,893,1,1,1,0,13.916836551400372,108.32941436971734,0,2023,893,10.143042,3249.712924260939,2780.606499409189,0.3320231390890336,10.143042,train,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b3_0,2510.0,1598.0,485.0,672.0,802.0,2840.0,0.2798558,0.55958265,MangYang,893,1,1,1,0,13.916024995008643,108.32402331654373,1,2023,891,12.802569,3249.712924260939,2780.606499409189,0.06304042756148831,14.973695,train,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005be_0,1910.5,1867.0,555.5,670.5,920.5,1392.0,-0.14575022,0.20389189,MangYang,893,1,1,1,0,13.913871249199833,108.33183566158937,0,2023,893,6.533903,3249.712924260939,2780.606499409189,0.5481040675881712,6.533903,train,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ed_0,3328.0,2277.0,617.0,785.0,1094.0,2465.0,0.03964572,0.38522056,MangYang,893,1,1,1,0,13.916024995008645,108.32510241899865,1,2023,893,15.221477,3249.712924260939,2780.606499409189,0.12225002940390384,15.221477,train,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a_0,2321.0,1784.5,544.0,713.0,789.0,2179.0,0.09953324,0.46832883,MangYang,894,1,1,1,0,13.91387124919983,108.33237521281681,0,2023,894,10.268472,3249.712924260939,2780.606499409189,0.104852081498498,10.268472,train,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331_0,1964.0,1047.0,485.0,631.0,637.0,3033.0,0.4867647,0.65286106,MangYang,894,1,1,1,0,13.91117795216355,108.32590951628931,0,2023,894,7.29476,3249.712924260939,2780.606499409189,0.32718927704563117,7.29476,train,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038e_0,2496.0,1793.0,507.0,706.0,937.0,2470.0,0.15880835,0.44995597,MangYang,894,1,1,1,0,13.915757448945438,108.32321176015198,1,2023,894,18.210047,3249.712924260939,2780.606499409189,0.18486532787692578,18.210047,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d0_0,2049.5,1143.0,512.5,732.0,801.0,3014.0,0.4500842,0.58007866,MangYang,894,1,1,1,0,13.91306415190916,108.3345334177267,1,2023,894,7.490958,3249.712924260939,2780.606499409189,0.3480171603543941,7.490958,train,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004df_0,2181.0,1371.0,484.5,580.5,649.5,1968.5,0.178919,0.5038197,MangYang,894,1,1,1,0,14.170430087410892,108.27820605321955,1,2023,894,17.081573,3237.9550390057266,2606.218266952033,0.7285927632565095,17.081573,train,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000611_0,1968.0,841.5,332.5,600.0,288.5,3497.5,0.6121226,0.8475964,MangYang,894,1,1,1,0,14.175821140584508,108.3399244709003,1,2023,894,17.799025,3215.896593697369,2610.327498643172,0.020917981390563334,17.799025,train,87,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e3_0,1878.0,973.0,397.0,557.0,626.0,2213.0,0.38920277,0.55899966,MangYang,895,1,1,1,0,14.149949436272419,108.3445039676822,1,2023,895,26.027721,2872.7254663035274,2386.3307129473314,0.66756648240963,26.027721,train,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d0_0,2002.0,1249.0,526.0,652.0,627.0,2338.0,0.30359632,0.57706577,MangYang,895,1,1,1,0,13.917104097463579,108.32968191578054,0,2023,895,5.8633947,3249.712924260939,2780.606499409189,0.5437823481253093,5.8633947,train,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
